func_name,qwen3-4B_ires,qwen3-8B_ires,doubao-embedding-vision-251215_ires
A_CmsCmisRepository.getAcePrincipalName,0.960948967,0.954442451,0.937813375
TimeWindow.mergeWindows,0.900254886,0.949781687,0.844693482
CmsStringUtil.escapePattern,0.968883076,0.970425214,0.925232669
BasicWorkspaceManager.destroyWorkspace,0.96784719,0.955007987,0.92861887
NNStorage.getNumStorageDirs,0.925143816,0.908406258,0.857306236
DefaultGroovyMethods.dump,0.938609512,0.940579317,0.896108633
QueryCacheEventPublisher.hintMapEvent,0.795669173,0.829339305,0.771722013
SequenceFileAsTextRecordReader.next,0.88638597,0.913158741,0.825703279
TrackerMeanShiftComaniciu2003.distanceHistogram,0.911162458,0.929097528,0.847205817
AuthenticationMethod.setLoggedOutIndicatorPattern,0.994860571,0.997180824,0.981062208
MapContainer.hasPublisherWithMerkleTreeSync,0.977573292,0.98485529,0.962558051
CmsContextMenuTreeBuilder.findDefaultAction,0.956540029,0.956905374,0.910532155
CmsVPopupView.updateCornerLeft,0.81765209,0.829422253,0.761317178
ConvertBufferedImage.convertFromSingle,0.863457626,0.860523382,0.746039279
KerasCropping2D.getOutputType,0.992211362,0.995979447,0.991575672
AbstractLayout3DPC.buildSpanningTree,0.85053326,0.829121953,0.671556215
QueueContainer.getBackupMap,0.979126764,0.957515183,0.940512041
Types.unboxedTypeOrType,0.976097547,0.982881986,0.983408126
BasicModelUtils.similarity,0.950472793,0.954203951,0.905120265
GeometryUtil.translate2D,0.946698834,0.966699987,0.934840898
RetractableTopNFunction.retractRecordWithRowNumber,0.819079939,0.84083392,0.683281894
BaseTemplate.tryEscape,0.999896756,1,0.999417079
AnnotationTypeFieldWriterImpl.addAnnotationDetailsTreeHeader,0.995661169,0.997507298,0.994287393
BinarySerde.toByteBuffer,0.835508318,0.869404713,0.711597049
CmsSearchIndexList.fillDetailIndexSource,0.922626772,0.957528155,0.948759433
KernelDensityEstimator.process,0.919439498,0.906944843,0.785001231
DynamicFieldsPanel.validateFields,0.8561028,0.87031559,0.659419488
DefaultGroovyMethods.withTraits,0.868637044,0.841634612,0.719470168
ExpandoMetaClass.registerBeanProperty,0.791647557,0.77896519,0.609391595
Collectors.groupingByConcurrent,0.962163305,0.965123847,0.900157086
Sql.newInstance,0.872137981,0.859825939,0.81128116
CollUtil.zip,0.939825047,0.95676181,0.916438893
SparseBaseLevel1.dot,0.864803583,0.913723116,0.792958256
DefaultWriteBehindProcessor.callHandler,0.875604644,0.876092802,0.817398779
AbstractMetricsContext.getAttributeTable,0.979674351,0.987072686,0.950048196
StationRegionDateChooser.redraw,0.767698075,0.755940075,0.623351047
NetcdfFile.findGlobalAttribute,0.999925019,0.999907251,0.998366905
Application.abort,0.737095137,0.73593551,0.660034062
KDDTask.run,0.862570488,0.877348831,0.783086893
ExtensionHookView.addSessionPanel,0.999921637,0.999900364,0.999040048
AtomPlacer3D.getFarthestAtom,0.914897235,0.930560742,0.880221427
OnlineLOF.run,0.950742224,0.953262045,0.888242182
SDBaseOps.neq,0.981187202,0.989927129,0.976810985
DataRootPathMatcher.put,0.794633685,0.792959551,0.718548555
UtilIO.getPathToBase,0.938416364,0.947325063,0.895567438
DynamoDBStreamsProxy.createKinesisClient,0.853995676,0.787304701,0.788838606
CmsFlexBucketConfiguration.getBucketSet,0.94106637,0.91775071,0.848550181
DOMBuilder.parse,0.899425137,0.915849897,0.848204671
AbstractParamContainerPanel.getPanelParam,0.98045796,0.966246177,0.860094738
JobClient.runJob,0.930518023,0.918183512,0.863268241
ReflectUtil.getFieldValue,0.903930712,0.852878413,0.783212799
CsvWriter.writeLine,0.983240665,0.982925943,0.964028958
Grego.timeToFields,0.938207676,0.928553898,0.846945966
ExampleDenseImageFeatures.HighLevel,0.934040855,0.896740368,0.877352028
AbstractCacheConfig.addCacheEntryListenerConfiguration,0.959132853,0.955731154,0.906878078
MutableBigInteger.primitiveRightShift,0.994684911,0.991663943,0.978670634
AbstractHazelcastCacheManager.getCacheNamePrefix,0.751170877,0.690012942,0.615101844
FormatStringBuffer.skipDigits,0.961775465,0.969416134,0.901427323
IterUtil.toMap,0.918276917,0.900260853,0.89007506
UAgentInfo.detectFirefoxOSPhone,0.999880562,0.999916879,0.996941266
QueueContainer.offer,0.973227583,0.974065046,0.9401042
OperandStack.dup,0.851326615,0.92453213,0.862580544
Clipboard.nextCandidate,0.858974938,0.92634402,0.817424009
BaseTemplate.writeTo,0.734386498,0.714650355,0.602342595
VisOdomMonoPlaneInfinity.changeCurrToReference,0.87329326,0.854333866,0.7798188
McIDASLookup.getLevelDescription,0.937005256,0.929524429,0.895256978
TdsInit.destroy,0.84453441,0.838696583,0.666769315
JNIWriter.instance,0.999869327,0.999908245,0.998702342
JobStatistics.populate_MapReduceTaskLists,0.945566438,0.897275035,0.850870287
ExtensionPassiveScan.removePassiveScanner,0.999923009,0.999871362,0.997664103
SlotManager.checkTaskManagerTimeouts,0.892253459,0.877472982,0.763877367
MixtureModelOutlierScaling.calcPosterior,0.800516539,0.827318024,0.677455456
PNCounterProxy.getReplicaAddresses,0.948131915,0.942215336,0.845183126
ConvertDescriptors.convertNcc,0.878457946,0.849673241,0.751218674
BipartiteGraph.projectionTopSimple,0.999921342,0.999899148,0.99930132
MapOperationProviders.getOperationProvider,0.972798898,0.98203035,0.966278894
CmsEditProjectForm.createProject,0.853182878,0.90108604,0.890831481
DigitList.isLongMIN_VALUE,0.924092909,0.88370716,0.839716171
ImplSsdCorner_F32_MT.horizontal,0.922901723,0.947122074,0.901979414
JobConf.getMemoryForMapTask,0.999922496,0.999913519,0.998335001
DefaultGroovyMethods.asString,0.920383016,0.93825973,0.816876214
Convert.utf2chars,0.96288303,0.954797215,0.919888875
GasteigerPEPEPartialCharges.assignPiFactors,0.80496546,0.802886334,0.712022079
SimpleCache.getSilent,0.793724347,0.826129296,0.790400476
RelationUtil.computeMinMax,0.982184118,0.979282894,0.941131191
BytecodeInterface8.sArrayGet,0.975131264,0.96450425,0.878408433
SegmentsUtil.copyToBytes,0.999909713,0.999906477,1
Sql.cacheConnection,0.964664375,0.977868293,0.930298683
HeaderMessage.read,0.841203919,0.787587645,0.707438163
HttpTextViewUtils.getViewToHeaderPositionImpl,0.81322682,0.890612019,0.726386895
SetCommandProcessor.handle,0.845812919,0.853087692,0.704220342
OCSPResponse.initializeClockSkew,0.999900899,0.999934855,0.999122597
URLEncoder.createDefault,0.963861908,0.969680741,0.941277472
LinearScanEuclideanDistanceRangeQuery.linearScan,0.973527326,0.969707585,0.945806661
RaftNodeImpl.runQueryOperation,0.834696333,0.853228605,0.786877347
Configuration.convertFile,0.940708847,0.917108462,0.865165341
ReferenceUtil.create,0.971219372,0.97496721,0.947985676
CmsSitemapTreeItem.updateDetailPageStatus,0.761883927,0.786348981,0.706991036
CmsDynamicFunctionParser.parseParameters,0.935421499,0.943087292,0.908321451
AbstractSelection.addToAtomContainer,0.988220192,0.986855155,0.97938374
SpiderParam.parseSkipURL,0.907640452,0.876432823,0.832133394
MathUtils.mergeCoords,0.858068875,0.875741889,0.733186543
DataInputStream.skipBytes,0.854686547,0.897090761,0.812241739
Normalization.zeromeanUnitVariance,0.876663783,0.915216713,0.816235142
FlatEarth.constructCopy,0.999905445,0.999921673,0.999256029
ArabicShaping.flipArray,0.734248924,0.816656233,0.79654245
SignatureSpi.engineVerify,0.923087615,0.902682105,0.845165544
ExtensionScript.removeScriptEngineWrapper,0.955199099,0.958883675,0.895058256
InvCatalogFactory10.readDatasetScanAddTimeCoverage,0.915577282,0.929766074,0.884866225
ElementGroup.add,0.878684957,0.877903596,0.822412678
LinuxTaskController.getTaskCacheDirectory,0.876691084,0.904063397,0.849057151
DistortSupport.createDistortPL,0.965593189,0.959977786,0.920123108
DefaultGroovyMethodsSupport.tryClose,0.914235047,0.907205034,0.827095236
CmsMacroResolver.copyAndResolveMacro,0.931762546,0.912147966,0.839519696
TreeSphereVisualization.getLPNormP,0.988062705,0.98427574,0.974766713
TemplateServlet.initTemplateEngine,0.937908062,0.938875175,0.808988165
CmsRpcAction.show,0.888022127,0.920103214,0.866639823
GBlurImageOps.gaussian,0.962735855,0.962332308,0.929139271
CameraPinholeBrown.isDistorted,0.912896393,0.952403406,0.855368659
ClientCacheHelper.createCacheConfig,0.843858743,0.907138896,0.868056955
SourcePrinter.visitDefault,0.917943309,0.902898655,0.844518239
ConfusionMatrix.add,0.967037635,0.97799222,0.945530815
ImportScope.finalizeScope,0.602858556,0.677865909,0.461795897
ClusterJoinManager.sendMasterAnswer,0.9196107,0.942965793,0.793163615
Closure.memoizeBetween,0.951534965,0.954923404,0.867213924
ErddapString2.isLetter,0.878901023,0.893439224,0.858764613
Instruction.getOpcode,0.874869878,0.891747115,0.807720274
ImmutableASTTransformation.checkImmutable,0.753934939,0.832236758,0.710055576
TaskSlotTable.allocateSlot,0.963809203,0.9384368,0.865768206
StartServer.main,0.903681402,0.90081424,0.852476529
SqlValidatorImpl.navigationInDefine,0.756854945,0.772997924,0.615977485
GeneralizedParetoDistribution.logpdf,0.989098545,0.97324764,0.970366771
MigrationStats.markNewRepartition,0.747088459,0.792692356,0.716549604
ExtensionAuthentication.getPopupFlagLoggedInIndicatorMenu,0.97832566,0.965691158,0.941500897
DBInputFormat.getSplits,0.901789111,0.93003626,0.857046642
OPTICSPlot.computeScale,0.920527654,0.89507878,0.884112715
CmsRequestUtil.getParametersFromRawQuery,0.91437055,0.898931104,0.801243043
DefaultGroovyMethodsSupport.sameType,0.923526118,0.926843778,0.81709453
CacheConfig.setEvictionConfig,0.932520401,0.919683995,0.731775543
ErrorReporter.println,0.991011193,0.985645928,0.977997674
WaitSet.find,0.963473051,0.957217575,0.890280975
Session.getGrantReportList,0.798484917,0.893896239,0.742843825
NetUtils.normalizeHostNames,0.879508742,0.874495002,0.831003311
WeightedCovarianceMatrixBuilder.processQueryResults,0.904504457,0.896990413,0.861600567
Bond.get3DCenter,0.957398097,0.97308385,0.91160985
Variable.getParentGroup,0.79521652,0.720251911,0.613085084
FileUtils.deleteFileOrDirectory,0.999911394,0.999845873,0.999153267
AbstractNode.splitByMask,0.832876646,0.837026908,0.772059781
Server.setupResponse,0.929455339,0.940622654,0.894043194
Main.bugMessage,0.982086493,0.951047544,0.920179074
AddOnInstaller.uninstallAddOnFiles,0.929439651,0.923328093,0.870800124
DoubleIntegerDBIDArrayList.truncate,0.917840782,0.90045812,0.857114258
SVGCheckbox.renderCheckBox,0.847110506,0.862300304,0.791787235
Field.validate,0.900180055,0.919019485,0.878296826
JavacState.removeArgsNotAffectingState,0.940861078,0.935344936,0.891922496
NetworkInterface.getInterfaceAddresses,0.66411398,0.80680634,0.637556374
ExtensionsTable.elementAvailable,0.999220509,0.998791856,0.997479631
Normalizer2Impl.decomposeShort,0.86536815,0.874493701,0.784176273
TimSort.mergeLo,0.98226845,0.988481937,0.967617712
CLIQUE.findDenseSubspaces,0.999893617,0.999894241,0.998453646
TaskTrackerStatus.countReduceTasks,0.999905803,0.999910495,1
Logger.getLogger,0.858798177,0.854708134,0.665943826
MapKeyLoaderUtil.toBatches,0.864939969,0.908258452,0.882325054
MethodDocImpl.overriddenClass,0.890087148,0.915553126,0.823531739
FactoryPyramid.floatGaussian,0.848444455,0.795160393,0.830193397
ThreddsMetadata.add,0.839030423,0.834411038,0.739852375
AbstractAggarwalYuOutlier.computeSubspaceForGene,0.916755806,0.925171238,0.788212651
URI.setRawFragment,0.992409848,0.985955203,0.9776044
ClassReader.readNameAndType,1,0.999935958,0.998090658
LocalMapStatsProvider.addReplicaStatsOf,0.837807563,0.815037924,0.793100513
AbstractClientListenerService.getActiveRegistrations,0.871969461,0.8329071,0.776514611
SSLEngine.unwrap,0.979124101,0.976050177,0.937646812
SimpleGroovyClassDocAssembler.processModifiers,0.910230622,0.910894698,0.814319666
JobTracker.getDeadNodes,0.90876133,0.916029798,0.837103492
TagletManager.initJavaFXTaglets,0.299815821,0.375650177,0.191746128
EvaluationResult.numLines,0.903064556,0.906615737,0.821205408
TaskSlot.markActive,0.883814298,0.818693452,0.81742583
BinaryString.reverse,0.862444982,0.863336254,0.76770167
AbstractYarnClusterDescriptor.uploadAndRegisterFiles,0.853794806,0.886074197,0.793150399
TreeUtil.getVariableElement,0.856906135,0.882832871,0.775997625
UniqueIdentity.encode,0.710813976,0.701977415,0.626276596
CmsCmisTypeManager.getType,0.875438428,0.889098618,0.83798532
ExtensionScript.invokeScriptWithOutAddOnLoader,0.99984881,0.999871306,1
AddOnRunIssuesUtils.getUiExtensionsRunningIssues,0.986948613,0.975200998,0.963723915
JarVerifier.mapSignersToCertArray,0.920991537,0.868285487,0.860098009
RaftState.updateGroupMembers,0.906602577,0.922965471,0.797444183
ComparableTimSort.mergeHi,0.985100335,0.993905946,0.966370546
AutomaticEvaluation.ensureClusteringResult,0.931751799,0.908400915,0.852703137
StaticTypeCheckingVisitor.getInferredReturnTypeFromWithClosureArgument,0.896572216,0.915945101,0.788410829
BytecodeHelper.getTypeDescription,0.937903994,0.904334836,0.817010086
GeneralUtils.convertASTToSource,0.818198961,0.871329586,0.774448627
VariableStack.getVariableOrParam,0.880432455,0.870702484,0.778799993
ScoreUtil.score,0.842944252,0.873317473,0.755761559
ReflectorLoader.loadClass,0.845794003,0.857387812,0.793396533
CGroupMemoryWatcher.isKillable,0.823587888,0.789766971,0.771869111
ExtensionHookMenu.unmodifiableList,0.999893561,0.999884262,0.99877941
OfflineChangePointDetectionAlgorithm.bestChangeInMean,0.937672383,0.947500239,0.896716425
StaticTypeCheckingSupport.fullyResolve,0.948669351,0.933874907,0.889893008
BackgroundImagePanel.paintComponent,0.837440556,0.806917426,0.779454837
CmsDomUtil.fireFocusEvent,0.999858107,0.999895868,0.999001819
HtmlDocletWriter.addInlineDeprecatedComment,0.928397196,0.949314761,0.889586683
AbstractLayout3DPC.findOptimalRoot,0.881305327,0.882667127,0.734853418
DateUtilExtensions.plus,0.985621725,0.986053389,0.93744614
ShutdownHookUtil.addShutdownHookThread,0.882746074,0.906521806,0.839546303
CmsXmlContent.removeValuesInOtherLocales,0.957972842,0.949454061,0.81623569
NodeQueryCacheContext.flushPublishersOnNodeShutdown,0.891509406,0.850923436,0.786895105
LocaleIDs.getISO3Country,0.990608611,0.988566521,0.973921962
GIntegralImageOps.transform,0.989870964,0.994225419,0.991750756
GroupedSet.getValues,0.74924525,0.737781357,0.610372815
AdjustPolygonForThresholdBias.process,0.790357884,0.820818361,0.627414298
SourceToHTMLConverter.addBlankLines,0.781979187,0.82587211,0.636814256
HTTPAuthUtil.authscopeCompatible,0.88352251,0.914905795,0.806569403
TagletWriterImpl.seeTagOutput,0.884106931,0.924229283,0.853625814
Types.makeIntersectionType,0.932111768,0.904345276,0.845505835
HashUtil.djbHash,0.999932137,1,0.999267857
URI.getAboveHierPath,0.999885834,0.999894265,1
ConverterRegistry.convertSpecial,0.920085367,0.908413347,0.875151519
ExtensionStdMenus.getPopupExcludeFromProxyMenu,0.991209437,0.990318535,0.970618357
BitsUtil.clearI,0.999889626,0.999912325,0.998018168
SerializedFormBuilder.buildMethodTags,0.914510512,0.892890098,0.834341529
JShellTool.setStart,0.915636898,0.88470001,0.824943825
DefaultChannelInitializerProvider.checkSslConfigAvailability,0.835483307,0.864861687,0.648007087
DoubleDynamicHistogram.increment,0.955838104,0.948186024,0.892783753
MergeIterator.next,0.653151884,0.739838451,0.509709276
ArrayStructure.getScalarShort,0.991904728,0.995075314,0.962991757
SqlLikeUtils.sqlToRegexLike,0.903296919,0.877307391,0.782643938
Key.compareTo,0.825293928,0.874234727,0.821707502
RccTask.execute,0.856799557,0.862917737,0.816275703
FairSchedulerServlet.showAdminFormMemBasedLoadMgr,0.860297849,0.89307529,0.786960277
CmsSearchWidgetDialog.createSearchResults,0.836726128,0.887499078,0.793910769
TFGraphMapper.dumpBinaryProtoAsText,0.869810303,0.883475795,0.793360297
ThreadUtil.getThreadId,0.884936605,0.890290487,0.861924201
BlockLocation.write,0.940308654,0.968241085,0.952965913
CompletedJobStatusStore.readJobProfile,0.999889331,0.999943005,0.998586257
JsonArray.iterator,0.867035748,0.891411107,0.888088792
HTMLUtil.writeXHTML,0.906310157,0.927849336,0.902295826
CopticCalendar.handleGetExtendedYear,0.965391198,0.978554824,0.926188802
RaftNodeImpl.installSnapshot,0.872856846,0.91220393,0.854357061
SameDiff.evaluate,0.871825046,0.83692313,0.774394191
GribIosp.readData,0.830584637,0.904445507,0.773275378
Config.findReliableTopicConfig,0.999914579,0.999922376,0.997704555
Builder.targetDistance,0.905390467,0.880707017,0.778614334
HTTPSession.clearkeystore,0.97609856,0.95979158,0.95256683
ClassNode.addMethod,0.942757112,0.929485621,0.861919897
DetectCircleGrid.rotateGridCCW,0.890740973,0.921243398,0.902014133
IdcardUtil.getAgeByIdCard,0.912723744,0.931009315,0.784415981
CmsContextMenuState.addChild,0.90315209,0.892701714,0.851469775
FlatBuffersMapper.getTypeFromByte,0.937910457,0.943241667,0.910265453
WRFEta.extrapinterpolate,0.947936533,0.94748469,0.827493032
BinaryHashTable.putBuildRow,0.821462008,0.845275625,0.716145774
ArffParser.makeArffTokenizer,0.976398581,0.962354606,0.925935791
SqlValidatorImpl.findTable,0.884756541,0.882005062,0.754457866
CoordsSet.findDependent,0.93786166,0.930717634,0.902682914
CmsSiteManagerImpl.addSiteInternally,0.93064215,0.926537855,0.811828918
EdmondsMaximumMatching.check,0.884796379,0.937458805,0.756961545
TrainModule.listSessions,0.819217612,0.862886987,0.684291852
ProcessGroovyMethods.consumeProcessOutput,0.85229584,0.856395474,0.842453621
JavacParser.arrayCreatorRest,0.949501521,0.959557276,0.909527351
ReUtil.replaceAll,0.911221504,0.829565274,0.758526628
SegmentsUtil.allocateReuseBytes,0.848818843,0.828085031,0.787658618
CallSiteArray.createPojoSite,0.897335852,0.924420565,0.852773578
SceneStructureCommon.removePoints,0.853120833,0.79866583,0.736187987
N3iosp.syncExtend,0.717942563,0.739749677,0.584827092
TypeExtractionUtils.validateLambdaType,0.899588521,0.885565357,0.774102925
DocImpl.setTreePath,0.937806128,0.951555156,0.872478413
ClientConfig.setProxyFactoryConfigs,0.999905693,0.999915063,0.998989809
A_CmsWidget.getJSIncludeFile,0.883176481,0.864908457,0.735130996
Isomorphism.init,0.850037247,0.881852078,0.790610221
NioServer.init,0.993431742,0.992236981,0.987065537
McIDASGridServiceProvider.sync,0.954350274,0.945395593,0.907848842
DataSetUtils.sampleWithSize,0.890267963,0.848456858,0.780733302
FactoryImageSegmentation.slic,0.9700274,0.955218815,0.889018799
ServerLogReaderTransactional.initialize,0.778870887,0.833405751,0.710299188
