func_name,\texttt{R2E}$_{\text{C1}}$,\texttt{R2E}$_{\text{C2}}$,\texttt{R2E}$_{\text{C3}}$,\texttt{R2E}$_{\text{C4}}$,\texttt{R2E}$_{\text{C5}}$,\texttt{R2E}$_{\text{C6}}$,\texttt{R2E}$_{\text{C7}}$,\texttt{R2E}$_{\text{C8}}$,\texttt{R2E}$_{\text{C9}}$
SocketOutputStream.transferToFully,0.83086246,0.832919858,0.832936987,0.820536156,0.854805258,0.803116023,0.823992002,0.81933498,0.80646507
ClassLoaderUtil.loadClass,0.878060246,0.891703468,0.913717679,0.935104216,0.901752384,0.898889901,0.908028497,0.925080282,0.911592682
ParosTableParam.insert,0.871459686,0.86050284,0.95543733,0.955572651,0.849992149,0.871395531,0.870514893,0.95476612,0.870109649
MongoDS.buildMongoClientOptions,0.903000371,0.899193,0.88997463,0.898680139,0.918679912,0.912557687,0.907008869,0.897176735,0.895901539
ThrowsTaglet.inheritThrowsDocumentation,0.94616428,0.934991998,0.941428493,0.944310274,0.941207638,0.959578865,0.943514016,0.949755348,0.938566275
WindowConverter.asExampleMatrix,0.883944694,0.881410786,0.883261163,0.879762637,0.891747534,0.881721568,0.895866409,0.883010059,0.882290942
AbstractServerBase.shutdownServer,0.835021507,0.879995583,0.911264379,0.899228562,0.912567866,0.911625553,0.907465196,0.890525859,0.914368139
Nc4Cursor.getOffset,0.592413292,0.967175501,0.966306525,0.96101116,0.960461137,0.967067317,0.745183975,0.961255541,0.961005126
ElementKindVisitor6.visitPackage,0.980435482,0.9802569,0.980348877,0.979770633,0.979852893,0.980285331,0.979944118,0.981005377,0.980323026
JDBCAppendTableSinkBuilder.build,0.710306966,0.821849846,0.900612996,0.883420014,0.861781526,0.887821437,0.916613723,0.863555256,0.84691732
ApiUtils.getContextByName,0.938246476,0.937827807,0.937445323,0.943294958,0.938146209,0.937684702,0.937646586,0.937816837,0.938050052
SquareBase_to_FiducialDetector.getCenter,0.622404719,0.846728545,0.821270537,0.837484537,0.879113482,0.802010459,0.790553831,0.818193544,0.74638719
PackageDocImpl.documentation,0.71960556,0.95788736,0.93176226,0.94657057,0.931868424,0.882763879,0.893642106,0.893578939,0.893578939
CDKOWLReader.read,0.717812287,0.872963559,0.800357985,0.840824307,0.829684962,0.826407837,0.841956629,0.864334967,0.85187779
AccumulatorHelper.mergeInto,0.908242052,0.91978853,0.922863787,0.925221631,0.92836529,0.916639473,0.920248013,0.923133009,0.931402529
JavaScriptScanner.htmlAttrs,0.886136035,0.864790815,0.907472717,0.939061185,0.85532616,0.936003026,0.910080886,0.860083568,0.924401747
JavacParser.typeArgument,0.93209256,0.95713941,0.959004869,0.895948763,0.918814874,0.962118964,0.954864205,0.946747165,0.960012203
HttpHeader.parse,0.499144676,0.797370803,0.797417665,0.773884033,0.812199285,0.822158524,0.80313661,0.796454721,0.847545769
CmsPublishRelationFinder.removeNestedItemsFromTopLevel,0.893425378,0.925316217,0.968683863,0.968554775,0.965366073,0.940668412,0.919429974,0.913785002,0.935130381
DapUtil.isWhole,0.979301043,0.977762068,0.977925666,0.977948995,0.978244822,0.979277521,0.974002562,0.978512524,0.977630941
VTimeZone.writeZonePropsByDOW_GEQ_DOM_sub,0.852501031,0.876562145,0.886591371,0.878636178,0.861217453,0.867159274,0.870831014,0.891210433,0.878255994
BioPolymer.getMonomerCount,0.922716721,0.958461511,0.940678813,0.952946861,0.896458599,0.648905123,0.892250464,0.704239849,0.906331122
CsvParser.nextRow,0.82133417,0.858140129,0.870089895,0.913240208,0.887984007,0.878240797,0.870946137,0.862270903,0.903325165
ConfigSiftScaleSpace.createPaper,0.908305436,0.975180377,0.97474705,0.997284249,0.985353601,0.974460118,0.975434003,0.976036551,0.991218171
SqlUtil.clobToStr,0.933609483,0.934025368,0.959234435,0.973249721,0.933730239,0.972585094,0.933941003,0.972470166,0.972342371
AbstractContainerCollector.destroy,0.575884471,0.909576167,0.895373946,0.911542108,0.909206524,0.933636501,0.818375897,0.91039671,0.897221079
YarnHighAvailabilityServices.forYarnTaskManager,0.944549784,0.945399639,0.942079427,0.947133426,0.942164401,0.973162881,0.94397325,0.935567097,0.948238488
JarHandlerUtils.tokenizeArguments,0.896235645,0.953152786,0.918413917,0.940774488,0.959845212,0.953580971,0.913225496,0.946888954,0.954373798
SIS.info,0.633257081,0.73136202,0.750872967,0.761126308,0.718881293,0.779764823,0.765229682,0.714414792,0.768900533
BitsUtil.invgrayI,0.851068722,0.869422736,0.868620063,0.870918174,0.871439571,0.869653361,0.899109652,0.89731238,0.898409502
DapController.senderror,0.848902566,0.8121537,0.819083373,0.771359457,0.823760189,0.812858816,0.850415039,0.820723883,0.827272003
CDKMCS.getMaximum,0.845095812,0.886808714,0.888413971,0.901536554,0.89232928,0.866438739,0.849628229,0.865185721,0.89130913
DocEnv.getAnnotationTypeElementDoc,0.999916254,0.999894608,1,0.999907674,0.999917487,0.999891448,0.999921914,0.999924346,0.999912135
Groovyc.setClasspath,0.76833375,0.999909662,0.999909311,0.847393314,0.846556334,0.999888179,0.846623965,0.999906374,0.869735619
FileCacheARC.showTracking,0.787559888,0.888251547,0.796611178,0.888087926,0.842191501,0.857389019,0.910911388,0.922217454,0.875389167
CmsResourceTypeStatResultList.addResult,0.876413724,0.82757901,0.831351254,0.838230698,0.828829159,0.811833319,0.818303971,0.820602124,0.831516159
ClientStateListener.awaitDisconnected,0.985593055,0.991931677,0.983834496,0.992828574,0.985174002,0.978530778,0.992536252,0.992526609,0.979004246
PortFile.waitForValidValues,0.67390079,0.899817582,0.871888629,0.875594696,0.866028298,0.862951902,0.894325953,0.880124384,0.871196944
SM2Engine.xor,0.998148438,0.998134894,0.998195708,0.998125362,0.998233872,0.918376165,0.998182118,0.998211458,0.998323153
DapDSR.generate,0.532610577,0.853690704,0.901526195,0.879833623,0.860728385,0.881952205,0.873915989,0.899642322,0.850092272
SourceText.getNormalizedColumn,0.726645886,0.874303047,0.802878085,0.834762101,0.79797752,0.891768737,0.799546905,0.816559657,0.854365197
QueryCapability.appendErrorMessage,0.830360468,0.856273778,0.826632995,0.849311235,0.805713187,0.862457492,0.807286034,0.89245009,0.901609419
UCaseProps.isFollowedByMoreAbove,0.944174028,0.999379796,0.929958202,0.947082036,0.898933327,0.879641055,0.782001126,0.928227666,0.928143598
DFSUtil.byteArray2String,0.893036241,0.91110219,0.893200199,0.942397779,0.914509594,0.921283393,0.918282025,0.942557538,0.951154537
Evaluation.recall,0.99197509,0.991765972,0.992017329,0.991673682,0.991590035,0.991872374,0.991894009,0.991751071,0.991691875
BondPartialSigmaChargeDescriptor.getParameterType,0.900862573,0.999825113,0.999862414,0.999882879,0.999895571,0.999882879,0.999866781,0.999882879,1
KerasSpatialDropout.getOutputType,0.890864375,0.999845269,0.999879821,0.999930477,0.999892714,0.999904172,1,0.999809462,1
BidiWriter.doWriteForward,0.724853131,0.933975059,0.936505031,0.952454888,0.937585163,0.942523121,0.936929164,0.938844846,0.939449615
AddOn.setLoadedAscanrules,0.999896348,0.99989649,0.999889011,0.999879025,0.999889224,0.99993211,0.999895324,0.999908064,0.999870211
DefaultGroovyStaticMethods.sleepImpl,0.860079435,0.935759972,0.884782792,0.902870288,0.88202673,0.884945316,0.886345721,0.885904429,0.88145776
AtomContainer.getBond,0.999919469,0.999936322,0.999902018,0.999913092,0.999901774,0.999909058,0.999909282,1,0.941364855
CompilerConfiguration.isIndyEnabled,0.931796993,0.999929274,0.999924199,0.999894729,0.999922984,0.92237994,0.999925637,0.999946235,1
Snowflake.nextId,0.671082733,0.864118248,0.878227579,0.788013438,0.882482082,0.796732803,0.868722692,0.805815381,0.823895795
SameDiff.initializeTraining,0.259751499,0.890928513,0.910017404,0.901314159,0.878854386,0.896828574,0.841015685,0.894645112,0.909586647
SqlTableContext.deleteAllDataForContext,0.997406014,0.997554904,0.997445881,0.99736379,0.99736379,0.997556178,0.997556734,0.998370374,0.997477957
WorkbenchPanel.createSelectPanelsSplit,0.921243534,0.940970682,0.951715156,0.960935867,0.920915915,0.923105055,0.938189336,0.94524676,0.893853518
CmsLinkSelector.setInternal,0.686604519,0.837228692,0.861843087,0.924291335,0.91306052,0.910530332,0.876407421,0.969780855,0.938502217
FlinkAggregateExpandDistinctAggregatesRule.convertMonopole,0.832244333,0.838927574,0.918580644,0.827878179,0.898155675,0.894234606,0.898998544,0.785638381,0.926485625
DDS.resolveAlias,0.874571392,0.877752178,0.912434188,0.897720359,0.866268902,0.930586366,0.87201635,0.897298819,0.893887677
ClassUseWriter.addClassList,0.663105681,0.725358715,0.84680515,0.699560572,0.742730471,0.788883798,0.858507889,0.72416069,0.883086298
BenchmarkDataSetIterator.next,0.410067797,0.901125053,0.902163298,0.900537949,0.90219727,0.899395915,0.901125053,0.900352832,0.900441903
Util.normalizeDriveLetter,0.841807175,0.833470943,0.862829614,0.852991751,0.84466292,0.843725467,0.845140499,0.879628559,0.892295651
CmsDataViewParams.createViewInstance,0.904556012,0.914923886,0.936551375,0.928956865,0.921194355,0.935097422,0.933514187,0.936042454,0.955863757
ScanProgressActionIcon.getSkipText,0.656595965,0.779495043,0.778910978,0.778640994,0.742125533,0.813185408,0.786764309,0.813589909,0.768988936
DefaultGroovyMethods.downto,0.95668958,0.929817415,0.937362278,0.954281929,0.922295894,0.929713384,0.922969109,0.943785479,0.922982576
CmsJspContentAccessValueWrapper.getIsEmptyOrWhitespaceOnly,0.949639023,0.997265739,0.997202507,0.997284836,0.957667858,0.989004649,0.957179414,0.988690336,0.988899033
ExampleVideoMosaic.nearBorder,0.891112143,0.904028284,0.924173486,0.890065613,0.904253748,0.925304615,0.932119395,0.915339241,0.931389212
CollUtil.removeEmpty,0.552459989,0.999924892,0.999920585,0.999934919,0.999909149,0.999922885,0.999907361,1,0.999905423
BeanTable.fireBeanDataChanged,0.745470191,0.928626318,0.89223563,0.90815011,0.859404075,0.890069306,0.90073991,0.960259194,0.899996902
ImageSelectorAndSaver.process,0.673492922,0.789389511,0.854230979,0.810539209,0.909504306,0.907063298,0.925098458,0.877583557,0.905712744
FactoryKernel.table1D_F32,0.963426619,0.988169104,0.97070486,0.963970683,0.964942152,0.964391082,0.964936927,0.964753442,0.97751154
NCdumpW.print,0.520446328,0.853289815,0.787749366,0.841658254,0.800688086,0.868300986,0.788681033,0.873845086,0.804235185
CmsXmlEntityResolver.initialize,0.649226082,0.922472023,0.901999545,0.897651635,0.848448446,0.857965974,0.865944669,0.811931022,0.87236646
GroupedMap.containsValue,0.999903947,0.999861833,0.999873866,1,0.99990644,1,0.999901246,1,1
PreJava2GroovyConverter.visitJavaArrayInit,0.777261725,0.854657388,0.835648972,0.803039754,0.808616451,0.815211307,0.793332137,0.797579727,0.815896377
TaskManagerConfiguration.fromConfiguration,0.887790307,0.891828953,0.89534893,0.900044346,0.92784197,0.92051913,0.915385345,0.899618755,0.917639063
BaseShapeInfoProvider.createShapeInformation,0.693005959,0.814444745,0.981958453,0.815275917,0.691787779,0.996089223,0.688189744,0.748845932,0.944391165
BookKeeperJournalMetadataManager.verifyEditLogLedgerMetadata,0.811184427,0.952081617,0.92547374,0.908094974,0.90779739,0.891246793,0.903095294,0.90075668,0.905491734
JavacTaskImpl.handleFlowResults,0.767875436,0.888131559,0.872637016,0.942954334,0.911076529,0.932417384,0.838749255,0.844274967,0.958910293
CachedSAMClass.coerceToSAM,0.793190153,0.805810533,0.837581111,0.853953947,0.843876049,0.841031264,0.836490398,0.852137656,0.834773145
Text.charAt,0.730142624,0.860407474,0.726247233,0.926705803,0.785984346,0.912776315,0.85020161,0.778618946,0.788186717
SessionNotificationCtx.write,0.593407084,0.878573439,0.966130007,0.965779501,0.846416652,0.974427847,0.966130007,0.971944442,0.963281663
OnnxGraphMapper.initFunctionFromProperties,0.918247612,0.901545585,0.909229301,0.92238068,0.916066594,0.905821614,0.931737353,0.941872533,0.924406886
JournalSet.checkJournals,0.851429298,0.924351184,0.920847137,0.921069464,0.935791475,0.928500619,0.912983802,0.932344646,0.940220854
CmsGalleryController.removeGalleryParam,0.992621153,0.992622801,0.992869245,0.992680709,0.992578579,0.992680743,0.992671499,0.992522065,0.992572888
EnhanceImageOps.equalizeLocal,0.850141512,0.903537411,0.847626443,0.84477175,0.803115795,0.845561918,0.878724717,0.922576872,0.936594913
CmsSecurityManager.getManageableResources,0.955326866,0.955392237,0.955185208,0.927208775,0.954607688,0.956005857,0.954492745,0.936128883,0.955348626
PojoSerializer.getRegisteredSubclassesFromExecutionConfig,0.930309721,0.930967152,0.931324395,0.945260613,0.938324874,0.932753308,0.931631642,0.945862664,0.930403376
GridCoordSys.findXYindexFromCoord,0.919720288,0.945980068,0.92448404,0.930691835,0.907833388,0.90418302,0.932239609,0.931668795,0.946288687
TimeZoneNamesImpl.getExemplarLocationName,0.824663345,0.82407592,0.931597546,0.960369489,0.932259568,0.961787298,0.921935099,0.959099028,0.95917898
AbstractUdfOperator.setBroadcastVariable,0.844799032,0.865559427,0.900834113,0.854366714,0.853519924,0.929710112,0.897486138,0.864127507,0.943945002
LocalDateTime.format,0.999894386,0.999888932,0.99987421,1,0.999873379,0.999894215,0.999881234,1,0.999842291
Mean.newArray,0.998238511,0.997922482,0.998033109,0.998183982,0.997899476,0.997834868,0.997983854,0.999919904,0.999901689
BitsUtil.invertI,0.884923492,0.993457231,0.993981812,0.994514856,0.993782258,0.99391433,0.994071994,0.993524589,0.993453745
GammaDistribution.gammaQuantileNewtonRefinement,0.942922258,0.929020009,0.873844094,0.923419816,0.93691251,0.949307062,0.911912677,0.943060244,0.952674633
CounterMap.totalSize,0.823213548,0.78402724,0.757840443,0.822712135,0.944417846,0.948041198,0.770625235,0.946871847,0.784481518
TimeZoneFormat.parseOffsetISO8601,0.887761766,0.91342962,0.843107663,0.923231439,0.908707174,0.918292442,0.932777745,0.895969901,0.925441677
OptionsParamCheckForUpdates.setCheckOnStart,0.777431279,0.908253548,0.89195168,0.853042442,0.763128379,0.84655307,0.775928704,0.861016821,0.906262357
CASH.runDerivator,0.660168663,0.807209807,0.7613741,0.808025301,0.805301789,0.804876755,0.766332236,0.758252575,0.801643273
DoubleArrayTrie.matchTail,0.908040521,0.922397059,0.943213966,0.918763416,0.897077361,0.919084792,0.907868971,0.923521332,0.90627173
Gen.callMethod,0.764381233,0.837111999,0.86743772,0.871059875,0.794944547,0.87858105,0.819858118,0.829851616,0.86442868
ClassReader.readTypeParams,0.785139504,0.777837379,0.711244191,0.850820079,0.760359823,0.791475483,0.730984086,0.797242824,0.731193711
GroovyEngine.initialize,0.863822168,0.9236015,0.956148854,0.941354746,0.885978689,0.973060845,0.941987306,0.938475022,0.900684411
BaseTransport.forwardToParameterServer,0.522912344,0.631151618,0.613685043,0.876753106,0.416944181,0.876753106,0.679189916,0.684352876,0.858864084
KeyStore.getInstance,0.982993326,0.982507251,0.983804543,0.995477814,0.983399192,0.993298568,0.99339304,0.94491944,0.995744972
AbstractJoiner.sendSplitBrainJoinMessage,0.869437743,0.870226476,0.881069737,0.849303521,0.835646106,0.880045674,0.831215483,0.85178478,0.845073725
URLImpl.isValidProtocol,0.936614408,0.972190104,0.978264101,0.972228392,0.921735134,0.97237079,0.97225439,0.979368397,0.977507815
ChemFileManipulator.getAllChemModels,0.969274465,0.96557711,0.966130936,0.966164746,0.969661836,0.968510418,0.965888765,0.965648507,0.966974338
ProgramElementDocImpl.modifiers,0.792315624,0.956516001,0.958538969,0.973771137,0.959470115,0.970363516,0.958737964,0.973398288,0.940014634
GempakSoundingIOSP.fillNCFile,0.795766378,0.961351945,0.932348704,0.977453139,0.959315942,0.823827805,0.977587428,0.940495475,0.980350293
CrfLibrary.initCRFModel,0.909637362,0.898528923,0.892195047,0.888743285,0.919913623,0.889786099,0.887702848,0.928492221,0.890353228
ByteArrayUtil.writeUnsignedVarintLong,0.987075782,0.988341031,0.987807558,0.987196115,0.987917886,0.988282016,0.987442064,0.978420941,0.9882264
TranslationUtil.retainResult,0.633608309,0.886899031,0.874291413,0.871786758,0.739380609,0.823859434,0.819053125,0.873015309,0.922942033
GridDatasetInfo.makeGridForm,0.673264625,0.922431117,0.90417627,0.913501873,0.866829433,0.905149732,0.880958009,0.922479235,0.915982024
ChiDistribution.pdf,0.962888525,0.960564021,0.929915022,0.945461229,0.946989533,0.949844983,0.942089135,0.942064461,0.936552837
CollUtil.distinct,0.921902505,0.921884929,0.976262573,0.93154552,0.924508719,0.930566211,0.92383818,0.930952981,0.971870306
QrPose3DUtils.setLensDistortion,0.887217425,0.984697459,0.978039133,0.970704298,0.985076287,0.984650477,0.978606044,0.788556616,0.90386846
TrifocalTransfer.transfer_1_to_2,0.954546895,0.651562089,0.954250308,0.955185954,0.954217674,0.964025731,0.95470875,0.955459242,0.964285332
Preconditions.checkNotInstanceOf,0.99990433,0.955813706,0.95627892,0.956762159,0.999889641,0.999935093,0.956621288,0.999875361,0.955906534
SLINK.step2primitive,0.906549125,0.905885877,0.911430672,0.939122619,0.925140978,0.905911032,0.906046996,0.911613705,0.906339351
DistRaid.setup,0.316738759,0.799722723,0.806626672,0.823333881,0.804945483,0.792103853,0.776627775,0.755955815,0.80523619
IOGroovyMethods.withStream,0.999868017,0.999853393,0.999888635,0.999853393,0.999908128,0.999880878,0.999884686,0.999881707,0.999859816
MessageWriter.scheduleWrite,0.716516769,0.713825987,0.71509792,0.80999317,0.694031825,0.731725876,0.711725732,0.815391446,0.710987736
BeanUtil.getBeanDesc,0.919482273,0.993116548,0.996168394,0.992856082,0.88982236,0.989102186,0.891477675,0.891571724,0.891479365
OnDiskArray.close,0.753579155,0.844178804,0.897170468,0.897022372,0.789236519,0.823181281,0.852782397,0.825746144,0.87786171
Inspector.getClassProps,0.622248009,0.840297878,0.844482416,0.842877359,0.8260665,0.840628324,0.825679994,0.829150759,0.825495843
ExampleStereoTwoViewsOneCamera.estimateCameraMotion,0.934368966,0.896969572,0.911022554,0.908343386,0.907135406,0.910611969,0.908324904,0.908498895,0.884229033
ElemNumber.getCountMatchPattern,0.874799593,0.845910117,0.755411554,0.814377854,0.831708535,0.918777672,0.869048855,0.807365157,0.723868484
BitSetBloomFilter.createHashes,0.897626401,0.896668167,0.896247209,0.897623518,0.814778431,0.887117129,0.891952009,0.896128746,0.891823027
BlockReaderAccelerator.readAll,0.447867536,0.742896099,0.719134036,0.754753505,0.682017256,0.725893231,0.676478655,0.762392102,0.709510927
MergePolicyValidator.checkMergePolicy,0.862042023,0.851927432,0.861532442,0.862490185,0.804525833,0.862042023,0.849887607,0.852500679,0.856250244
Broker.retrieveSharedQueue,0.874310937,0.872621039,0.872302731,0.873646572,0.879695723,0.880974911,0.87266453,0.874531615,0.872656021
SVMLightRecordWriter.write,0.605735032,0.835575361,0.866037575,0.851854636,0.8467047,0.811630206,0.870454623,0.8355119,0.841748096
ClassUtil.isBasicType,0.928546276,0.92420599,0.928912447,0.928622401,0.925628019,0.964280926,0.924648338,0.92905764,0.929180891
ExcelWriter.writeCellValue,0.965727019,0.965659644,0.96592185,0.965497769,0.999878198,0.965960952,0.966172721,0.965903468,0.965497769
JobTracker.updateTaskTrackerStatus,0.87346101,0.916721565,0.935039445,0.900778083,0.876994621,0.935291566,0.916422085,0.845736331,0.854058798
NativeIDN.encode,0.900996453,0.950347877,0.952205375,0.946861816,0.968307932,0.949813638,0.950878075,0.956137607,0.955437429
ExceptionUtil.peel,0.938275421,0.848483443,0.847316891,0.846585915,0.851755865,0.852826927,0.871184831,0.869465959,0.88740717
BasicAtomGenerator.getAtomColor,0.894027251,0.92187299,0.922909419,0.927593763,0.884487503,0.933799371,0.926492346,0.9315838,0.93474535
DefaultGroovyMethods.eachWithIndex,0.876159765,0.876015508,0.877069228,0.918703053,0.8794517,0.874743059,0.877909907,0.87528549,0.876779619
VideoDisplayActivity.hideProgressDialog,0.889076308,0.888423705,0.887595085,0.886305247,0.888982822,0.88912992,0.888758005,0.889518747,0.888951184
CloneInlineImages.inlineExternal,0.64582137,0.883109565,0.833883024,0.871508425,0.874555731,0.845834689,0.845382451,0.814951559,0.838174487
NioThread.rebuildSelector,0.865030649,0.910496931,0.92745249,0.89676236,0.909874073,0.910159271,0.909626803,0.899640686,0.910168031
MergePolicyValidator.checkReplicatedMapMergePolicy,0.944843643,0.931158966,0.952658176,0.94674541,0.948927437,0.950239624,0.950656616,0.931823256,0.950944002
SecondaryNameNode.main,0.619005489,0.898295364,0.865943596,0.907132296,0.811134936,0.865604466,0.89506766,0.913883413,0.839370372
TreeScanner.visitLambdaExpression,0.999900073,0.999919899,0.999894084,0.999895731,0.999883983,0.99990671,0.999948487,0.999901287,0.999906267
Jason2Convention.getAxisType,0.905394799,0.946968426,0.932274585,0.95002129,0.868637672,0.942792199,0.878537753,0.939544898,0.8583639
DateFormatter.dateOnlyFormat,0.999894645,0.999894645,0.999936787,0.99989877,0.999909979,0.999909747,0.999902983,0.999913114,0.999894645
IterUtil.join,0.849318893,0.845560976,0.848369576,0.999902547,0.845569424,0.999886575,0.846295343,0.999877279,0.999895834
ClassInfo.getMetaClass,0.829993685,0.834814675,0.745349401,0.824291895,0.780871367,0.819729885,0.728722729,0.813194168,0.834301792
BinaryString.splitByWholeSeparatorPreserveAllTokens,0.920863099,0.906922971,0.917967471,0.920483336,0.914022488,0.919732767,0.917186919,0.919059505,0.905996412
PortableNavigatorContext.initFinalPositionAndOffset,0.778231019,0.914646524,0.921947629,0.917072051,0.91402766,0.921147078,0.915264239,0.912809322,0.913748207
AbstractBulkSplit.chooseBulkSplitPoint,0.767924077,0.753554944,0.718080208,0.713532488,0.80701605,0.790401299,0.780327529,0.903149193,0.781475115
VoidParameterServer.init,0.77369242,0.84980651,0.840409604,0.851862204,0.833131092,0.856204215,0.875853698,0.854817484,0.861967497
Dl4jReflection.set,0.878673236,0.871402596,0.951819521,0.945109903,0.866368866,0.881943473,0.868764711,0.873575999,0.951563747
BlockPlacementPolicyRaid.getParityFile,0.926928901,0.938984557,0.937640925,0.927717646,0.926744909,0.95152915,0.938811756,0.928181683,0.97212344
ExecutableMemberDocImpl.receiverType,0.783721427,0.900735092,0.91280068,0.844986191,0.785749336,0.837869279,0.784999524,0.899247349,0.818671876
CmsSitemapController.getInheritedPropertyObject,0.926536713,0.959386389,0.939129917,0.928687337,0.956625854,0.939029931,0.933917908,0.94477256,0.951144131
GroovyRunnerRegistry.getMap,0.938478191,0.938635782,0.90801542,0.967531159,0.938703405,0.966899709,0.939424741,0.967703673,0.959047621
Simple1DOFCamera.setRotationZ,0.933510402,0.997811149,0.999358369,0.972589285,0.951410219,0.972589285,0.971907418,0.99696744,0.972394703
ApiUtils.getAuthority,0.854757595,0.905053201,0.919883962,0.893327692,0.809393836,0.863822687,0.849591795,0.85082461,0.849352207
CmsAttributeHandler.removeAttributeValue,0.901916825,0.929527479,0.951991154,0.947135631,0.934348915,0.92697261,0.935103954,0.931562116,0.946145278
EnsureUniqueAssociation.process,0.861384578,0.858310899,0.906234101,0.879760977,0.85943132,0.885399255,0.879576238,0.880635117,0.885134375
DatasetScanConfigBuilder.readDatasetScanNamer,0.960323579,0.968370303,0.964098541,0.971568149,0.949825682,0.966771417,0.970166535,0.959358202,0.949863971
SqlTableTag.insert,0.983698808,0.983300097,0.982820071,0.982897111,0.983678567,0.98383043,0.982445942,0.984027679,0.983667333
ClusterHeartbeatManager.sendHeartbeat,0.935190539,0.934121957,0.942841486,0.939993578,0.932329366,0.931049582,0.93620981,0.9293964,0.951655759
CmsMultiSelectWidget.generateValue,0.396158962,0.973976151,0.971483817,0.98218103,0.975714461,0.970756806,0.975761087,0.971328995,0.97441386
BinaryString.trim,0.833668973,0.834760723,0.835170834,0.834897589,0.835044477,0.833830904,0.829066648,0.833937678,0.869536898
ParameterTool.getInt,0.999924966,1,1,0.999879629,0.999903671,1,0.999895623,0.999902997,0.999859223
DateIntervalFormat.getInstance,0.891050793,0.88916731,0.963920855,0.891670098,0.888860998,0.889546606,0.892313331,0.896715954,0.890770334
CompileStack.init,0.656554302,0.825059746,0.728588416,0.840364394,0.758728484,0.825643874,0.730581468,0.827598249,0.773545844
StereoTool.allCoplanar,0.92912961,0.923839003,0.927683061,0.926283897,0.922836379,0.929068632,0.924601006,0.926145631,0.925858731
BeanUtil.isEmpty,0.782368105,0.922871966,0.935143913,0.917856732,0.935305208,0.935928329,0.925293656,0.93658448,0.966959098
CRFppTxtModel.loadModel,0.809139958,0.880307624,0.87971207,0.814704812,0.839863548,0.811144008,0.853721903,0.834216307,0.8486303
RatioCullOperator.initializeInstance,0,0.893696949,0.9331223,0.961932256,0.919469181,0.963931958,0.933785506,0.874490249,0.916092526
TypeExtractor.materializeTypeVariable,0.900713824,0.893697511,0.860228695,0.888609705,0.839304769,0.903639407,0.893107341,0.886130955,0.854590487
StructureDS.setOriginalVariable,0.709779695,0.893318143,0.895804072,0.882757169,0.879856356,0.904442638,0.896913772,0.862911653,0.895449679
SegmentSlic.initalize,0.774003676,0.753268365,0.864631776,0.821798284,0.778252358,0.840511737,0.7361722,0.759292588,0.775212837
GroovyScriptEngine.loadScriptByName,0.696499248,0.752496433,0.808582178,0.801076418,0.796149361,0.784942103,0.790590934,0.780668114,0.779584327
Utility.RLEStringToByteArray,0.883043196,0.875235427,0.874686058,0.877540133,0.879710262,0.879236202,0.879293644,0.877671412,0.940565174
PortableNavigatorContext.advanceContextToGivenFrame,0.496117982,0.640060116,0.843608051,0.845794252,0.662814656,0.820325463,0.720905894,0.714193362,0.850978375
ConstantsSummaryWriterImpl.addConstantMember,0.944857908,0.764485256,0.787438301,0.93652187,0.936544173,0.934234843,0.767811259,0.837806837,0.836811996
NearCacheConfig.setEvictionPolicy,0.851246831,0.875303048,0.873561455,0.956563302,0.919502998,0.920025271,0.874781245,0.968710667,0.875079044
IntrinsicNearestNeighborAffinityMatrixBuilder.computePij,0.817800593,0.932062927,0.928351298,0.924537674,0.843581877,0.894746274,0.921393398,0.895384876,0.90794477
DateIntervalInfo.getIntervalPattern,0.926051991,0.900795103,0.954931827,0.955843299,0.943172044,0.936918952,0.919892819,0.941796762,0.948399389
MaterializeKNNAndRKNNPreprocessor.materializeKNNAndRKNNs,0.928376823,0.909540808,0.881551551,0.913559188,0.852644271,0.922832108,0.917882008,0.921897082,0.871722815
MkAppLeafEntry.readExternal,0.816477428,0.987515579,0.95871856,0.9592203,0.846514549,0.959715645,0.959209234,0.84746184,0.979021095
SkipBadRecords.getSkipOutputPath,0.87537321,0.860637753,0.837745635,0.851240344,0.901361672,0.898738836,0.905000103,0.895499799,0.901890028
SortedMapWritable.write,0.71246777,0.808119529,0.855245544,0.798074166,0.86115896,0.860603973,0.780200966,0.799663335,0.856588387
CudaZeroHandler.free,0.786390347,0.815842506,0.823122837,0.83436945,0.784972896,0.850654593,0.827169983,0.744299353,0.795368757
JobControl.addJob,0.82466207,0.906151293,0.886577648,0.881547894,0.859165196,0.880989794,0.859332432,0.909086818,0.897423408
ClassHelper.make,0.882067105,0.881446974,0.881984199,0.88244703,0.882539112,0.882353772,0.913454205,0.881898752,0.881916634
CmsCodeMirror.onChange,0.789262494,0.825036979,0.83662454,0.845774697,0.725230807,0.837908218,0.796196602,0.827327136,0.810676124
CmsXmlPageFactory.createDocument,0.883658574,0.880252042,0.948138345,0.906550164,0.963282943,0.948008353,0.927561705,0.969707799,0.955408216
StylesheetRoot.getVariableOrParamComposed,0.869860345,0.870324075,0.870864419,0.870338149,0.870829488,0.870338149,0.870163604,0.870971456,0.870133098
ObjectIdentifier.pack7Oid,0.801718311,0.825182654,0.883244011,0.831942101,0.81542888,0.806553187,0.787027911,0.929527974,0.818568456
NameCache.initialized,0.648427181,0.76680546,0.878759681,0.862975064,0.789740053,0.81491597,0.797755357,0.879731233,0.825454476
