func_name,qwen3-4B_ires,doubao-embedding-vision-251215_ires,qwen3-8B_ires
CmsAdditionalInfosDialog.addAddInfoLayout,0.989789023,0.972095491,0.986643222
FileCopier.internalCopyDirContent,0.918276242,0.855768916,0.933009078
CanonicalLabeler.isInvPart,0.872447179,0.830982654,0.843797355
SqlFunctionUtils.rpad,0.937619463,0.900286177,0.959996829
CLIQUEUnit.join,0.711152787,0.739342229,0.765951289
SpiderScan.pauseScan,0.999913637,0.997951748,0.999928805
UnicodeSet.containsAll,0.858055442,0.771316841,0.874952425
Variable.setCachedData,0.902156326,0.848522475,0.916498905
TechSet.print,0.958030186,0.892577069,0.963731744
NNStorage.format,0.911906277,0.879060406,0.924138141
JmaTables.getParamTime,0.913097725,0.8046247,0.901665729
GraphUtils.tarjan,0.834267006,0.730619631,0.895364794
CompositeRecordReader.key,0.876921064,0.746523976,0.847613597
LoggingUtil.message,0.999861784,0.997504167,0.999911758
CSSClass.checkCSSStatements,0.999917039,0.999131642,0.999896537
GridHorizCoordSys.addGDSparams,0.84392292,0.805378497,0.867556267
DebugAminoAcid.getBondNumber,0.963150575,0.916992552,0.950985828
ArrayMerkleTree.updateBranch,0.918451319,0.869323271,0.90305755
SubWriterHolderWriter.addInheritedMemberSummary,0.993503094,0.995521414,0.993248083
FormatUtil.appendSpace,0.95909952,0.916640807,0.972037736
ChemModelManipulator.getRelevantAtomContainer,0.954198789,0.879248381,0.937173067
MeanShiftPeak.search,0.931273583,0.833988582,0.908456169
KeyPointsCircleHexagonalGrid.process,0.854613919,0.845438893,0.872671478
GeometricCumulativeDoubleBondFactory.axial2DEncoder,0.966177513,0.946681971,0.961875733
DFSUtil.getInfoServer,0.894413754,0.886055426,0.923516413
CmsToolManager.getParent,0.955486417,0.916819441,0.952333763
ErrorResponse.buildException,0.722179564,0.629691628,0.731478575
CheckpointListener.availableCheckpoints,0.856409118,0.807820691,0.887059023
MapRecordStore.set,0.891320513,0.89393364,0.965688964
QueueContainer.mapIterateAndRemove,0.96501827,0.895264191,0.95584073
QueryRunner.runPartitionScanQueryOnPartitionChunk,0.919521026,0.850514015,0.954759437
Config.findRingbufferConfig,0.999873187,0.996159202,0.999908917
TransTypes.retype,0.947184068,0.899818514,0.919455981
ModulusSubstitution.doSubstitution,0.929225062,0.874495365,0.90487808
WorkbenchPanel.getCurrentRequestTabIndex,0.828132176,0.718008665,0.823885853
ParosTableStructure.read,0.895495276,0.829192196,0.889400838
CmsFlexCacheClearDialog.actionClearCaches,0.987892033,0.959381643,0.990207739
SVGPlot.svgElement,0.992467101,0.974986563,0.99048693
DefaultGroovyMethods.split,0.771599257,0.833648678,0.860033437
AbstractParamContainerPanel.getPanelHeadline,0.968458324,0.930819271,0.978283721
CmsLetsEncryptConfiguration.getTrigger,0.775146727,0.700032208,0.826695653
SortedGrouping.sortGroup,0.863747852,0.799634572,0.913325541
Integer.numberOfLeadingZeros,0.999930288,0.998849707,0.999894772
CDKSubGraphHandler.setAllMapping,0.922689736,0.818750179,0.887159119
ClientFlakeIdGeneratorConfig.setPrefetchCount,0.97688142,0.86157108,0.966587248
CDKRGraph.parseRec,0.931644749,0.861239484,0.940474909
ByteArrayUtil.writeInt,0.999915157,0.998139693,0.999916576
HistoryReference.getTags,0.86188761,0.752774342,0.896070161
AddOn.dependsOn,0.907499262,0.800630023,0.916718235
CmsDialogMultiPropertyEdit.writeProperty,0.922056834,0.894258957,0.919772291
RendererModel.setHighlightedBond,0.967666112,0.899420679,0.926655455
JsonReducedValueParser.parse,0.79981248,0.811430007,0.834006054
Gen.genExpr,0.730263638,0.865923569,0.775904033
SimpleCycle.weight,0.906603381,0.851635497,0.904089148
BoofMiscOps.numDigits,0.96523828,0.904937099,0.947547086
LayoutRefiner.bendOrStretch,0.925538274,0.857705993,0.941901112
Ingest.getLagBytes,0.925380647,0.853519885,0.933795627
CudaZeroHandler.getHostPointer,0.877997411,0.842195432,0.900655493
MapStoreWrapper.loadAllKeys,0.841569581,0.688537001,0.837289138
CudaZeroHandler.memcpy,0.878943239,0.812695006,0.902532492
CmsResourceFilter.addRequireState,0.99983171,0.999156589,0.999925834
HttpUtil.getCharset,0.859158484,0.774027768,0.859388917
SDMath.lastIndex,0.999916549,0.99925201,0.999952884
DTMDocumentImpl.getNextDescendant,0.914586635,0.858439207,0.924009135
SerializationUtil.readNullableList,0.976970181,0.90036391,0.9783624
IdBatch.iterator,0.945107153,0.921900005,0.920838461
CDKToBeam.addExtendedTetrahedralConfiguration,0.915081702,0.868130849,0.930163795
NDArrayMessage.numChunksForMessage,0.957454613,0.948097536,0.971308154
SimpleJavaFileObject.openReader,0.919483916,0.897999592,0.890167713
ExcelPicUtil.getPicMapXls,0.935329507,0.921288569,0.864970772
RequestedGlobalProperties.filterBySemanticProperties,0.927626812,0.878594978,0.900906957
ValueTaglet.getTagletOutput,0.860940355,0.793126954,0.897667321
Mmff.clearProps,0.849101416,0.855903626,0.927523495
McIDASGridReader.main,0.943764962,0.86986511,0.960546688
LogManager.loadLoggerHandlers,0.86597461,0.746467664,0.883057385
ArrayUtils.replaceFirst,0.99452322,0.992500509,0.995436185
ServletUtil.getParameter,0.931062005,0.838909774,0.95034159
SerializerBase.addXSLAttribute,0.996654948,0.994284636,0.996738348
SimpleChemFormatMatcher.matches,0.72635016,0.67852379,0.825455076
AbstractReaderSource.cleanup,0.991287206,0.972852733,0.99019405
Parameter.getAnnotation,0.837292723,0.744641957,0.799029877
DOMBuilder.startPrefixMapping,0.894283098,0.790951635,0.900415941
MainFrame.getPaneContent,0.975403402,0.943579006,0.9820474
FSInputChecker.checksum2long,0.886482336,0.817265991,0.884534804
BaseTemplate.methodMissing,0.854796991,0.75334978,0.841310167
RC4.setKey,0.912788553,0.831231433,0.912042294
AbstractRStarTree.deletePath,0.855371927,0.758942796,0.84639848
DoradeSWIB.getAzimuths,0.999872115,0.999144776,0.999885208
EnhanceImageOps.sharpen4,0.996100757,0.994319984,0.993297587
Standby.uploadImage,0.910327272,0.803518889,0.911603185
TaskStatistics.getStringValue,0.999917295,0.998511736,0.999896882
CmsXmlContentEditor.actionNew,0.816110612,0.835676941,0.846667183
FiguerasSSSRFinder.checkEdges,0.87142008,0.719074543,0.885489244
FieldSet.toArray,0.759308088,0.688834437,0.799680991
TypeMaker.typeArgumentsString,0.989692616,0.977928489,0.994202331
CassandraSink.uid,0.999855227,1,0.999916256
ExperimentalDescriptorDistance.hamming,0.915289085,0.819885815,0.871094955
GaussianAffinityMatrixBuilder.computePij,0.937745816,0.883122614,0.954106699
ReflectUtil.setFieldValue,0.880271467,0.774126393,0.862197817
PortablePositionNavigator.navigateToPathTokenWithoutQuantifier,0.835001267,0.710735518,0.845319219
AvatarNode.processNameDirectories,0.914210137,0.884870358,0.926680902
BasicRecordStoreLoader.loadValues,0.800356185,0.687033211,0.77457879
CmsWorkplaceSettings.setTreeResource,0.938542617,0.894215508,0.958843768
ScriptVars.setGlobalVar,0.983654106,0.965945921,0.979601763
InterleavedInputStream.seekOrSkip,0.861333398,0.80180935,0.85484894
GeometryTools.get2DCenter,0.97741547,0.905992143,0.969713367
KerasModelUtils.copyWeightsToModel,0.949360351,0.883713149,0.941271969
Canon.refine,0.825779667,0.636302912,0.833594506
Entity.addFieldNames,0.941252946,0.880094842,0.917521947
TabbedPanel2.setShowTabNames,0.937367905,0.896596506,0.937689065
StreamUtil.getCurrentSplit,0.910895536,0.883175661,0.921646811
CmsConfigurationManager.addConfiguration,0.844977903,0.891798614,0.913379432
StreamingMarkupWriter.write,0.870269231,0.72644356,0.840073631
GDiscreteFourierTransformOps.shiftZeroFrequency,0.991838275,0.983118623,0.987111732
RGroupQuery.findDistributions,0.971133272,0.940036325,0.953084352
CmsSearch.setSearchRoots,0.955738818,0.93012341,0.953202577
Collation.ceFromCE32,0.905716282,0.76741675,0.905201557
SampleableConcurrentHashMap.fetchEntries,0.924518549,0.851682141,0.904659255
DSPRegistry.unregister,0.972306143,0.939049776,0.962755195
BaseSerializer.serializeDataActionList,0.999911242,1,1
DTMNamedNodeMap.item,0.957486392,0.927027559,0.953770529
TagletManager.addCustomTag,0.964267185,0.907102393,0.956037278
ServletUtil.returnString,0.878083167,0.805821829,0.851487211
ObjectGraphBuilder.setChildPropertySetter,0.996465326,0.987972582,0.995292988
ListParameterization.serialize,0.795429905,0.75081035,0.852128223
BlocksMap.updateINode,0.932023304,0.860341444,0.937098971
ClientConfig.getFlakeIdGeneratorConfig,0.961088138,0.975050081,0.984985378
FPGrowth.countItemSupport,0.909497903,0.882308607,0.899346762
StringValue.append,0.868361076,0.71996447,0.855182243
INode.newINode,0.904883842,0.86829076,0.932471554
JobClient.listTrackers,0.90603433,0.829238756,0.910210933
HazelcastProperties.containsKey,0.9567232,0.920940718,0.952492346
DSPPrinter.print,0.859753931,0.841428481,0.84824061
TransTypes.cast,0.937329949,0.844715931,0.943368906
ModelBuilder3D.getRingSetOfAtom,0.978328975,0.951785551,0.96882817
NetworkUtils.getLearningRate,0.947644415,0.892903818,0.929486232
PartialPiChargeDescriptor.calculate,0.876018486,0.810412509,0.856213601
TaskLauncherManager.spawnLauncher,0.999923398,0.999392221,0.999852068
TraitASTTransformation.processProperty,0.842729768,0.736938946,0.87211764
AbstractAppParamPlugin.isToExclude,0.863799196,0.78328874,0.898627655
FileCopier.internalCopyFile,0.911541636,0.896025357,0.908448388
QuickSelect.swap,0.999905527,0.9954265,0.999922802
CompressedRamStorage.clear,0.999871282,0.996449573,0.999864888
WaveletTransformOps.transformN,0.919453868,0.893536534,0.941873403
Trie2_32.serialize,0.992075259,0.986620318,0.988757857
NDArrayMessage.getCurrentTimeUtc,0.82484067,0.746861139,0.799972796
CmsAliasImportResponseTable.getAndRemove,0.705184254,0.63129756,0.635593998
Rot.decodeChar,0.917838667,0.831860096,0.945709233
ShapeFittingOps.averageCircle_I32,0.95802485,0.952418215,0.947049632
HttpSessionsSite.createEmptySessionAndSetAsActive,0.765100426,0.660994742,0.771127837
XmlParser.parse,0.702876791,0.703027696,0.807677851
IOGroovyMethods.withFormatter,0.970561026,0.961754415,0.976260469
FilterExprWalker.acceptNode,0.844973226,0.803803405,0.892649032
ExampleAssociatePoints.associate,0.861763064,0.771281135,0.853742715
BackgroundModelMoving.updateBackground,0.891487726,0.738029136,0.87668853
NioServer.handle,0.907375599,0.877909787,0.86964713
PackageWriterImpl.getPackageHeader,0.907755491,0.856972037,0.901736587
InvocationWriter.castToNonPrimitiveIfNecessary,0.785457996,0.669339015,0.819765987
SVGUtil.svgText,0.976647142,0.94980007,0.985620204
MetaClassRegistryImpl.setMetaClass,0.905071438,0.861128197,0.941083806
JavaCompiler.parseFiles,0.911324276,0.850839561,0.921844206
Evaluation.gMeasure,0.981943503,0.927967383,0.979479366
CmsDriverManager.importAccessControlEntries,0.95123989,0.910076443,0.958222687
DebugAminoAcid.getMinimumBondOrder,0.933319351,0.854846798,0.916892065
PackageSummaryBuilder.buildInterfaceSummary,0.938163086,0.908414884,0.952981693
Pretty.align,0.432617474,0.351678259,0.457456197
AbstractReplicatedRecordStore.containsKeyAndValue,0.867038313,0.76747151,0.891787999
ByteArrayWrapper.ensureCapacity,0.944189851,0.900953638,0.937037825
FactoryBuilderSupport.getProperty,0.909390612,0.862995263,0.903576911
Variable.slice,0.916540427,0.854697263,0.928202797
ThreadMetricSet.register,0.998222298,0.99658518,0.997083971
TimeZone.getRegion,0.887296805,0.819929892,0.811216891
MetricFetcherImpl.retrieveAndQueryMetrics,0.931206115,0.868472423,0.949266158
TypeKindVisitor6.visitNoType,0.996490643,0.996540853,0.993232422
API.getLongLivedNonce,0.999873285,1,0.999872968
FeatureCollectionReader.getConfigFromSnippet,0.968924618,0.936238157,0.947161736
ImageLoader.toRaveledTensor,0.849192137,0.794528802,0.887047866
FactoryTrackerObjectQuad.meanShiftLikelihood,0.796031942,0.827862001,0.804839975
SocketClientSink.open,0.691298673,0.709691092,0.732829945
HashCodeBuilder.unregister,0.890984559,0.860738519,0.934463533
CardinalityEstimatorContainerCollector.onIteration,0.99991597,0.997965929,0.999865013
Debug.addToMenu,0.865966924,0.719654108,0.810407668
MrmsLocalTables.init,0.692938234,0.659468666,0.634073854
MapTaskStatus.getMapRecordProcessingRate,0.949635931,0.933406433,0.958058517
StringUtil.getterIntoProperty,0.937909604,0.886391223,0.924998702
Locale.setDefault,0.928976011,0.84635588,0.910500641
ActiveEntity.update,0.922396899,0.839809066,0.902700588
Util.cleanUnit,0.808947294,0.748918015,0.857120135
MaximumDegree.runInternal,0.927865361,0.914560069,0.948055674
LineNumberInputStream.read,0.824358433,0.814221142,0.851075435
TetrahedralElementEncoderFactory.encoder,0.92299419,0.900624273,0.931437528
JavaStubGenerator.generateClass,0.857419085,0.818483483,0.861009935
DatasetViewer.showDeclaration,0.608886045,0.581678255,0.64353002
CompactCharArray.elementAt,0.630180872,0.650937418,0.713928383
DeprecatedListWriter.addIndexLink,0.812785037,0.805033727,0.870967046
Stylesheet.setLocaterInfo,0.958526264,0.905641021,0.948993507
DapController.setConstraint,0.905299258,0.819462741,0.902979558
CmsLanguageCopyFolderAndLanguageSelectDialog.initDialogObject,0.830571351,0.842854273,0.887618852
FractionalCSP3Descriptor.calculate,0.947608902,0.84686497,0.918123574
PojoFieldUtils.readField,0.790066297,0.827104106,0.836833966
GribPartitionBuilder.writeGroupProto,0.953020573,0.901768769,0.954346433
FactoryMultiView.bundleDenseProjective,0.975123659,0.918979413,0.976559105
KeyUtil.generateKeyPair,0.945533035,0.865951342,0.905836361
BindPath.updatePath,0.943945872,0.905420601,0.924187821
Gen.makeTemp,0.816250843,0.664774936,0.856522507
AtomContainerSet.removeAllAtomContainers,0.958838663,0.88519095,0.941030647
CmsContentEditorHandler.getEditorContext,0.865686875,0.898360514,0.928462174
JobConf.setMaxVirtualMemoryForTask,0.943207753,0.943295748,0.972754745
ThreadGroup.parentOf,0.864281525,0.73973178,0.874299436
ServiceProxy.hasService,0.86573077,0.789227016,0.89066759
Config.setFlakeIdGeneratorConfigs,0.977120811,0.927086698,0.970808116
FilterLogGetQuery.writeLogFile,0.651875357,0.59646843,0.675004923
DistanceStatisticsWithClasses.exactMinMax,0.938640397,0.911348706,0.953320062
CompatibilityMatrix.markRow,0.941044871,0.900848646,0.942462769
BinaryImageOps.labelToClusters,0.895119083,0.852555172,0.92641131
JobConf.getWorkingDirectory,0.96125352,0.915939204,0.956815015
ValueHolder.addPropertyChangeListener,0.904552548,0.871397693,0.914887192
ClientNetworkConfig.addOutboundPortDefinition,0.999898997,1,0.999924191
SqlUtil.blobToStr,0.945055863,0.932525579,0.95011643
AddOn.canLoadInVersion,0.775691759,0.738081052,0.827697155
InvDatasetImpl.removeLocalMetadata,0.770312268,0.699417233,0.806685239
ImageStatistics.sum,0.999870784,1,0.999934037
CmsUpdateDBManager.getInstanceForDb,0.943011828,0.839470098,0.941273316
ImgUtil.getWriter,0.959215577,0.90159976,0.950527188
ThreddsDataFactory.findAccessByDataFormatType,0.982771349,0.960899072,0.981104123
StopButton.startProgressMonitorTask,0.798179708,0.745536544,0.835690217
NestedTable.findCoordinateAxis,0.925396727,0.816813727,0.921895055
CmsADECache.getCacheContainerPage,0.878757029,0.945924319,0.977612815
X509CertImpl.toImpl,0.979527074,0.963441244,0.96648521
BytecodeHelper.hasGenerics,0.850651785,0.808062795,0.878923778
NetUtil.buildInetSocketAddress,0.916843087,0.832632175,0.929737053
HttpMethodBase.getResponseContentLength,0.903961086,0.80577974,0.888737516
BaseImageRecordReader.accumulateLabel,0.960421999,0.933763773,0.93752576
AbstractPlainSocketImpl.create,0.750209721,0.826630914,0.83702207
IOUtil.rename,0.806426873,0.70537528,0.850488999
Assignments.computeSecondCover,0.998795114,0.994548963,0.998025488
GridGenerator.gridToGridArray,0.931902898,0.866882331,0.904687445
InternalPartitionServiceImpl.applyNewPartitionTable,0.927286525,0.857486055,0.934208667
Functionizer.setFunctionCaller,0.788718112,0.811686903,0.800452666
ProteinPocketFinder.gridToPmesh,0.915270048,0.79361326,0.853057405
CreateSymbols.writeClass,0.792492887,0.778031298,0.845656124
Indexes.matchIndex,0.658681418,0.642102647,0.77588579
CmsStringUtil.joinPaths,0.809467433,0.710231523,0.815380964
JsonObjectMapperParser.getNext,0.667106285,0.627193842,0.66190191
FreightStreamer.run,0.899349485,0.824430408,0.932676824
GeneralPurposeFFT_F32_2D.realForward,0.954974805,0.915398369,0.930277252
Runner.writeJobDetails,0.913606893,0.870975952,0.88738271
JShellTool.snippetCompletion,0.735633376,0.731455021,0.791184446
GroovydocManager.handle,0.967433077,0.924335956,0.977909855
AbstractCompletableFuture.get,0.811685763,0.780861563,0.809723276
FSInputStream.readFullyScatterGather,0.952810593,0.875568728,0.96531925
GempakParameterTable.makeParameter,0.865702408,0.75782402,0.880614129
ValidationUtils.validate4NonNegative,0.999912822,0.997399518,0.999913063
RocksDBIncrementalRestoreOperation.createAndRegisterColumnFamilyDescriptors,0.941664043,0.941791992,0.960776333
XTreeHeader.writeHeader,0.988390016,0.967708722,0.982827636
BackgroundGmmCommon.updateMixture,0.970259246,0.932360412,0.965351485
CmsMessages.key,0.962293128,0.897811223,0.947244603
ClusterJoinManager.sendJoinRequest,0.914942256,0.782549074,0.894001755
UKMeans.assignToNearestCluster,0.937494607,0.922417384,0.946037039
BasicAtomGenerator.generate,0.983592739,0.977344927,0.986061209
FileUtil.copyFile,0.851584021,0.763859803,0.885627967
BigDecimal.intValueExact,0.99970448,0.997796009,0.999908332
CmsSearchIndex.isInTimeRange,0.932774545,0.859632727,0.934128086
HazelcastServerCachingProvider.getOrCreateByInstanceName,0.994741656,0.984656701,0.990931877
JavacParser.packageName,0.893094418,0.757363593,0.913765879
FileUtil.readString,0.973846677,0.943327627,0.9581857
FactoryKernelGaussian.gaussian2D_F32,0.938935725,0.862279171,0.949736023
AdminDebugController.showDebugPage,0.736225005,0.641560813,0.765771053
AbstractDoclet.startDoclet,0.87459043,0.800243041,0.898528659
JavacParser.checkExprStat,0.96281525,0.907665613,0.959448833
CalendarDateFormatter.parseISODate,0.929118427,0.879296613,0.931527095
BoxImageTransform.doTransform,0.824755602,0.809855524,0.834466655
AlphabeticIndex.buildImmutableIndex,0.853483023,0.721146363,0.844573705
ResourceGroovyMethods.readBytes,0.957754496,0.942587167,0.946331707
