func_name,k0_ires,k1_ires,k2_ires,k3_ires,k4_ires,k5_ires,k6_ires,k7_ires,k8_ires,k9_ires,k10_ires
ClassUseWriter.addClassList,0.760606906,0.791584611,0.766952813,0.788883798,0.776767671,0.800459325,0.855302989,0.781276464,0.697075963,0.769590497,0.810197532
OnDiskArray.close,0.798607091,0.900920272,0.900920272,0.823181281,0.900920272,0.900920272,0.900920272,0.885595858,0.90172565,0.886172831,0.900920272
Inspector.getClassProps,0.822708206,0.834466338,0.819146812,0.840628324,0.866742313,0.819146812,0.831740975,0.81735599,0.789561868,0.863128424,0.818870187
FlinkAggregateExpandDistinctAggregatesRule.convertMonopole,0.824628854,0.857667387,0.880910158,0.894234606,0.881380439,0.897150457,0.886686802,0.904269159,0.895267963,0.90592283,0.898298442
GridCoordSys.findXYindexFromCoord,0.879803399,0.914397657,0.937379658,0.90418302,0.932185352,0.939335763,0.935336649,0.936718702,0.937379658,0.939335763,0.936537027
QrPose3DUtils.setLensDistortion,0.954915465,0.985548675,0.985548675,0.984650477,0.965551257,0.965551257,0.96525979,0.985340357,0.985488176,0.985548675,0.985548675
IOGroovyMethods.withStream,0.927133657,0.985954225,0.985954225,0.999880878,0.985954285,0.985954225,0.985686421,0.985686421,0.985954225,0.985954225,0.985954225
ExcelWriter.writeCellValue,0.931966498,0.965591073,0.965591073,0.965960952,0.949923575,0.945655525,0.945655525,0.945743918,0.965781152,0.945655525,0.965591073
JavacTaskImpl.handleFlowResults,0.914912892,0.926066875,0.921665847,0.932417384,0.937140405,0.929444671,0.929639101,0.938102961,0.929444671,0.929965615,0.929257214
AtomContainer.getBond,0.991255034,1,0.996445179,0.999909058,0.999909043,0.999909043,0.999868155,0.999896467,0.999909043,0.999909043,1
Gen.callMethod,0.914931906,0.915146589,0.891441345,0.87858105,0.895004988,0.890837967,0.895765722,0.901195228,0.893424392,0.85518527,0.881034732
MergePolicyValidator.checkMergePolicy,0.908487534,0.862042069,0.862042069,0.862042023,0.862042069,0.872508407,0.862072587,0.862072587,0.862291396,0.872508407,0.862042069
TranslationUtil.retainResult,0.761382858,0.796790838,0.798896015,0.823859434,0.717224717,0.818583906,0.832522213,0.771660566,0.892153859,0.875170887,0.788793385
MongoDS.buildMongoClientOptions,0.768735869,0.803918779,0.706163824,0.912557687,0.706262767,0.890157104,0.706910491,0.689391017,0.893313348,0.689462602,0.706262767
Preconditions.checkNotInstanceOf,0.897278943,0.977549493,1,0.999935093,1,1,0.999891281,0.999891281,1,0.99989748,1
DoubleArrayTrie.matchTail,0.890552513,0.916415691,0.944874763,0.919084792,0.948331237,0.944801867,0.924977422,0.936208129,0.941224337,0.945443749,0.939930439
YarnHighAvailabilityServices.forYarnTaskManager,0.873919851,0.966922045,0.974197209,0.973162881,0.967235506,0.966857731,0.971883297,0.970070779,0.969624817,0.966883838,0.967275679
ChiDistribution.pdf,0.938919694,0.948021293,0.916614532,0.949844983,0.929825187,0.925396442,0.923912644,0.936343372,0.925430298,0.925396442,0.925396442
DefaultGroovyMethods.eachWithIndex,0.869161004,0.877787352,0.876015544,0.874743059,0.876015544,0.877357602,0.876015544,0.877935886,0.877935886,0.876015544,0.876015544
AbstractJoiner.sendSplitBrainJoinMessage,0.873780584,0.900558174,0.914569616,0.880045674,0.89873296,0.894784689,0.890963793,0.90942049,0.898516953,0.901096582,0.89892298
ClassReader.readTypeParams,0.641370456,0.779260337,0.785415471,0.791475483,0.824355841,0.8440786,0.816349924,0.842697918,0.824157238,0.824355841,0.824533582
ClassUtil.isBasicType,0.933292461,0.944658935,0.933635652,0.964280926,0.994740605,0.994740605,0.994541168,0.935677409,0.964212835,0.964342654,0.994740605
IterUtil.join,0.985205376,0.984823465,0.984823465,0.999886575,0.984823465,0.984915078,1,0.999899805,0.999899805,1,1
JournalSet.checkJournals,0.858108615,0.917707026,0.939447999,0.928500619,0.944937229,0.933665156,0.941058993,0.899890721,0.915049314,0.916215718,0.915021956
BasicAtomGenerator.getAtomColor,0.926150938,0.940910459,0.922054887,0.933799371,0.901975095,0.906282902,0.903484225,0.915721536,0.923271596,0.93429929,0.92330122
GroovyRunnerRegistry.getMap,0.864130039,0.886099994,0.886099994,0.966899709,0.886099994,0.886099994,0.886395454,0.904021084,0.968086362,0.97569865,0.977123141
PortableNavigatorContext.initFinalPositionAndOffset,0.903555968,0.90160203,0.915058196,0.921147078,0.925022542,0.925022542,0.92491436,0.925022542,0.932185829,0.921420038,0.92491436
Dl4jReflection.set,0.949637794,0.981745005,0.971478879,0.881943473,0.971576035,0.981057525,0.981091976,0.973582447,0.981745005,0.981091976,0.981091976
CmsSitemapController.getInheritedPropertyObject,0.924719795,0.938463449,0.918985844,0.939029931,0.919585347,0.869547844,0.914317906,0.939578414,0.939578414,0.938922703,0.938959658
AbstractBulkSplit.chooseBulkSplitPoint,0.829438672,0.765645564,0.745378911,0.790401299,0.789678037,0.808559716,0.807935357,0.839616537,0.808559716,0.769935966,0.74791503
BinaryString.splitByWholeSeparatorPreserveAllTokens,0.803268654,0.878331244,0.931982875,0.919732767,0.931741476,0.908903837,0.908654809,0.930879414,0.922733665,0.905904174,0.908654809
CRFppTxtModel.loadModel,0.868125102,0.815077424,0.869586527,0.811144008,0.868932486,0.868913531,0.869361818,0.869586527,0.881606102,0.881240189,0.881240189
ClassInfo.getMetaClass,0.840516247,0.842277169,0.822048247,0.819729885,0.822363257,0.822363257,0.822446823,0.822048247,0.843236268,0.822007298,0.852012753
BinaryString.trim,0.921259655,0.999909699,0.999909699,0.833830904,0.999909699,0.868612289,0.831329465,0.864938736,0.864938736,0.865448713,0.864938736
SecondaryNameNode.main,0.857822013,0.864004791,0.863450587,0.865604466,0.837680697,0.844725013,0.839741588,0.871116221,0.906458318,0.862118125,0.854059875
CmsMultiSelectWidget.generateValue,0.8997717,0.943041563,0.953444958,0.970756806,0.949339151,0.949384928,0.949561477,0.949339151,0.949339151,0.949561536,0.949561477
ParameterTool.getInt,0.828624949,0.994648218,0.994648218,1,0.994708419,0.999893308,1,0.999893308,0.999893308,1,1
DistRaid.setup,0.788292357,0.821663976,0.784742773,0.792103853,0.81274879,0.860037386,0.845800757,0.846816719,0.823603392,0.796886206,0.834803402
ElemNumber.getCountMatchPattern,0.817384352,0.811168134,0.816328287,0.918777672,0.863763452,0.917206645,0.889363945,0.914600432,0.81245774,0.827094138,0.826921225
TaskManagerConfiguration.fromConfiguration,0.908631815,0.921424091,0.92164433,0.92051913,0.835947394,0.888263345,0.930905163,0.882389009,0.88582164,0.815707982,0.928978026
GridDatasetInfo.makeGridForm,0.872818597,0.904899657,0.890329182,0.905149732,0.889458597,0.940814853,0.920663238,0.891256809,0.89245832,0.897308946,0.901806355
VTimeZone.writeZonePropsByDOW_GEQ_DOM_sub,0.685041758,0.819618225,0.761604011,0.867159274,0.786727428,0.744894147,0.788440943,0.872374713,0.743592203,0.800528884,0.87606591
DateFormatter.dateOnlyFormat,0.900776066,0.900982618,0.976106763,0.999909747,0.999922097,0.999922097,0.975907266,0.976106763,0.976106763,1,1
ConstantsSummaryWriterImpl.addConstantMember,0.953757789,0.922725797,0.933746576,0.934234843,0.922471523,0.923003197,0.91976881,0.91976881,0.923003197,1,0.91976881
TreeScanner.visitLambdaExpression,0.962741397,0.999906301,0.999906778,0.99990671,0.999906778,0.999925375,1.000000119,0.999906778,0.999929011,1.000000119,1.000000119
DatasetScanConfigBuilder.readDatasetScanNamer,0.946533565,0.962307334,0.966340661,0.966771417,0.968355954,0.965526581,0.971855879,0.96827513,0.971754014,0.970793724,0.971533656
BeanUtil.isEmpty,0.899284534,0.904048026,0.904285729,0.935928329,0.930269182,0.955332339,0.95528686,0.955379307,0.947130799,0.955379307,0.941704869
ClusterHeartbeatManager.sendHeartbeat,0.898132224,0.90595454,0.922509134,0.931049582,0.950275719,0.936198413,0.948753238,0.950088441,0.936512649,0.948215425,0.924016297
FileCacheARC.showTracking,0.742007161,0.849982381,0.878572047,0.857389019,0.885508597,0.883962452,0.907014191,0.906271279,0.90921247,0.929375052,0.916685402
CompilerConfiguration.isIndyEnabled,0.885791945,0.932626784,0.93257308,0.92237994,0.924319863,0.925576627,0.925576627,0.925414205,0.925842822,0.925576627,0.925477564
CompileStack.init,0.819651765,0.746226728,0.764291286,0.825643874,0.867692947,0.804094732,0.850176036,0.831073284,0.819916248,0.818317652,0.732889235
OnnxGraphMapper.initFunctionFromProperties,0.880773602,0.935256839,0.933229625,0.905821614,0.909700632,0.928526819,0.939130366,0.907624543,0.935480356,0.897125244,0.910842299
NioThread.rebuildSelector,0.868872158,0.869651496,0.833081603,0.910159271,0.886564612,0.907445312,0.900268018,0.876701355,0.880537331,0.8381809,0.841631889
BlockPlacementPolicyRaid.getParityFile,0.888218218,0.920432031,0.917937279,0.95152915,0.969966888,0.94380039,0.946356595,0.94380039,0.94380039,0.943868339,0.947528183
RatioCullOperator.initializeInstance,0.958256208,0.962793589,0.970414221,0.963931958,0.962793589,0.962381661,0.970216572,0.962245703,0.962793589,0.961773276,0.946437359
MkAppLeafEntry.readExternal,0.92990416,0.981161714,0.931706667,0.959715645,0.920511067,0.931706667,0.931706667,0.931706667,0.931706667,0.959311545,0.959311545
DefaultGroovyMethods.downto,0.862016537,0.878757536,0.967388868,0.929713384,0.964689136,0.989010215,0.989028871,0.963944495,0.939388514,0.947627604,0.945958078
SVMLightRecordWriter.write,0.869684422,0.857899249,0.882961869,0.811630206,0.916010559,0.88805449,0.844007552,0.849224091,0.843129814,0.862031519,0.88274616
CsvParser.nextRow,0.814018647,0.760522604,0.809429348,0.878240797,0.841249406,0.817028642,0.812007308,0.846026897,0.814013898,0.811097205,0.826256752
OperationExpressionsUtils.extractAggregationsAndProperties,0.883557208,0.889040053,0.911934316,0.94257786,0.9395172,0.89705056,0.939393997,0.953657687,0.942099214,0.955198526,0.882371247
PortFile.waitForValidValues,0.881500059,0.906748176,0.925473928,0.862951902,0.912354767,0.894675434,0.910576224,0.87953198,0.915091634,0.915232778,0.91392988
BaseShapeInfoProvider.createShapeInformation,0.921054854,0.922123551,0.929119825,0.996089223,0.929119825,0.999874771,0.92955327,0.929676056,0.929119825,0.921524823,0.929676056
DateIntervalInfo.getIntervalPattern,0.919327682,0.945091367,0.963647604,0.936918952,0.954615831,0.954739869,0.954739869,0.954739869,0.954739869,0.954739869,0.937777042
ClassHelper.make,0.939852098,0.890703857,0.881918669,0.882353772,0.881918669,0.881898761,0.881918669,0.881874323,0.881918669,0.881898761,0.881898761
PreJava2GroovyConverter.visitJavaArrayInit,0.824226675,0.797218859,0.83062768,0.815211307,0.829698563,0.796767056,0.852103889,0.796767056,0.796652496,0.798802674,0.780340135
JDBCAppendTableSinkBuilder.build,0.867602353,0.90823245,0.897276342,0.887821437,0.911652923,0.91394788,0.913795114,0.912513196,0.911707938,0.914121091,0.914180279
TimeZoneNamesImpl.getExemplarLocationName,0.904951719,0.960461259,0.960461259,0.961787298,0.960461259,0.960461259,0.963403165,0.963403165,0.963322461,0.960461259,0.963403165
SourceText.getNormalizedColumn,0.80387076,0.881998301,0.892570734,0.891768737,0.884995103,0.889123321,0.882023811,0.881160498,0.885211587,0.889123321,0.896546483
BlockReaderAccelerator.readAll,0.72874433,0.731176496,0.693560421,0.725893231,0.692558169,0.671582162,0.708608925,0.7149508,0.719569623,0.740428925,0.736032426
TypeExtractor.materializeTypeVariable,0.913073432,0.911484182,0.912173986,0.903639407,0.910935879,0.912581086,0.912102163,0.912073374,0.912073374,0.913673818,0.913673818
StylesheetRoot.getVariableOrParamComposed,0.93873053,0.891063452,0.871684074,0.870338149,0.990058899,0.870664537,0.870664537,0.989891469,0.870664537,0.995674849,0.995674849
ExampleVideoMosaic.nearBorder,0.958285195,0.956198275,0.956198275,0.925304615,0.948824286,0.948824286,0.943898559,0.948824286,0.943071067,0.948824286,0.948824286
PortableNavigatorContext.advanceContextToGivenFrame,0.815132129,0.876133859,0.829791188,0.820325463,0.957693815,0.957757711,0.93815279,0.911955357,0.93815279,0.93815279,0.947096884
TimeZoneFormat.parseOffsetISO8601,0.879213283,0.893875241,0.880387723,0.918292442,0.89739126,0.910790563,0.916483819,0.903848112,0.912792146,0.920337915,0.902185678
KeyStore.getInstance,0.813494888,0.99421829,0.994187236,0.993298568,0.994187236,0.993988514,0.99421829,0.99421829,0.994187236,0.979957104,0.993988514
SqlTableTag.insert,0.869668146,0.948212206,0.948212206,0.98383043,0.948212206,0.983524024,0.979435205,0.979435205,0.979435205,0.983423769,0.979435205
DDS.resolveAlias,0.828335377,0.905873477,0.921566367,0.930586366,0.872466028,0.862758756,0.864798546,0.849841833,0.838183463,0.826889277,0.860363901
BidiWriter.doWriteForward,0.899301214,0.882502794,0.905452847,0.942523121,0.81505549,0.814659417,0.816328228,0.891626716,0.817342877,0.817342877,0.919783413
CrfLibrary.initCRFModel,0.888298545,0.891854703,0.888517678,0.889786099,0.932844043,0.930232167,0.910956025,0.919543207,0.919543207,0.920261681,0.885405004
Text.charAt,0.869930594,0.856984496,0.896297395,0.912776315,0.871122897,0.856984496,0.856984496,0.831711888,0.847707033,0.830333948,0.857999861
GroovyEngine.initialize,0.961924707,0.957727432,0.949010253,0.973060845,0.957727432,0.958199143,0.895284295,0.943583608,0.950907886,0.895213127,0.952188671
BenchmarkDataSetIterator.next,0.940327439,0.94198823,0.919210792,0.899395915,0.949322641,0.919210792,0.949322641,0.949262619,0.941839814,0.949322641,0.918684661
CatGenConfigMetadataFactory.createDatasetSourceElement,0.807516697,0.916610837,0.941131592,0.955627004,0.948376536,0.941486835,0.948376536,0.948688388,0.941131592,0.948653281,0.940480649
BookKeeperJournalMetadataManager.verifyEditLogLedgerMetadata,0.971874579,0.939626098,0.888539195,0.891246793,0.890995562,0.871464729,0.963678598,0.968254209,0.949785352,0.963678598,0.877853632
Simple1DOFCamera.setRotationZ,0.962829297,0.971956968,0.971956968,0.972589285,0.971956968,0.971956968,0.972313225,0.971956968,0.971956968,0.972313225,0.972313225
ExceptionUtil.peel,0.830791361,0.928219676,0.948926508,0.852826927,0.945760548,0.946603119,0.94563055,0.82730937,0.947755218,0.944775105,0.94563055
Broker.retrieveSharedQueue,0.773723961,0.772873402,0.872662187,0.880974911,0.976945579,0.976945579,0.976945579,0.84268117,0.976734281,0.976893246,0.976893246
JobControl.addJob,0.884131122,0.893907905,0.888599157,0.880989794,0.888667703,0.881071329,0.887142301,0.942878723,0.884231389,0.887824059,0.861750901
BitSetBloomFilter.createHashes,0.818585423,0.8940323,0.81803,0.887117129,0.894495964,0.903723001,0.90293467,0.90327853,0.903723001,0.945382655,0.941640973
ExecutableMemberDocImpl.receiverType,0.68587684,0.919039369,0.840801895,0.837869279,0.839770377,0.920119882,0.920502186,0.920119882,0.920119882,0.920502186,0.920502186
RuleCharacterIterator.getPos,0.690001384,0.94237417,0.941232324,0.92369976,0.94302398,0.943024099,0.94302398,0.943300307,0.94302398,0.931928992,0.943300307
ListBufferedIterator.head,0.727209502,0.727139175,0.764786363,0.734928632,0.765029252,0.727139175,0.727139175,0.725966394,0.725966394,0.665433168,0.663305104
ProgramElementDocImpl.modifiers,0.953277819,0.96453768,0.96453768,0.970363516,0.956985295,0.964780211,0.965429783,0.954149961,0.964780211,0.96453768,0.964780211
BaseTransport.forwardToParameterServer,0.851849368,0.850652575,0.850652575,0.876753106,0.855252981,0.854643524,0.785423756,0.855252981,0.850416601,0.97459507,0.833129466
LongHashSet.difference,0.918236443,0.995718777,0.995718777,0.991650801,0.995718777,0.995718777,0.995637536,0.995637536,0.995637536,0.97564888,0.995637536
StampedCommonCache.doWithWriteLock,0.766238392,0.999876618,0.944596827,1,0.944596827,0.944596827,0.944596827,0.945049524,0.945049524,0.944596827,0.945049524
Utility.RLEStringToByteArray,0.912686272,0.883588076,0.883666396,0.879236202,0.883588076,0.884237528,0.884237528,0.884237528,0.884237528,0.884237528,0.884237528
MergePolicyValidator.checkReplicatedMapMergePolicy,0.936992776,0.936000288,0.999918103,0.950239624,0.999918103,0.99217999,0.992751896,0.999918103,0.994781315,0.992274642,1
EnhanceImageOps.equalizeLocal,0.807321152,0.812644362,0.849342227,0.845561918,0.892495453,0.885269582,0.939334035,0.931872308,0.947459638,0.939812481,0.946983397
AstBuilder.configureScriptClassNode,0.908901739,0.906536102,0.916658998,0.888895539,0.928548932,0.916820765,0.921521187,0.900203228,0.870507538,0.799737453,0.906952024
NameCache.initialized,0.747964217,0.790049434,0.790932178,0.81491597,0.787907362,0.810573936,0.81684649,0.788053215,0.788131475,0.808227718,0.776382029
StringUtil.lowerCaseFirstChar,0.961850239,0.962976456,0.962813675,0.971613802,0.962976456,0.962435782,0.962435782,0.962435782,0.962435842,0.962435782,0.962435782
Jason2Convention.getAxisType,0.970289029,0.957666636,0.958246768,0.942792199,0.957666636,0.958094776,0.953879595,0.969073236,0.974140167,0.961283982,0.969163358
EagerTaskInitializationListener.resortInitQueue,0.871627359,0.925761044,0.960253596,0.962980889,0.966408074,0.966408074,0.966408074,0.853788555,0.86032635,0.861897349,0.860435843
ApiUtils.getAuthority,0.90123654,0.902929306,0.90260613,0.863822687,0.889936566,0.911022425,0.896454334,0.905530691,0.8924191,0.893990278,0.8924191
CmsAttributeHandler.removeAttributeValue,0.876870693,0.915504336,0.877218783,0.92697261,0.940791309,0.900017023,0.930101633,0.951163113,0.942450702,0.939229131,0.881979644
JobTracker.updateTaskTrackerStatus,0.917069381,0.908805072,0.910965741,0.935291566,0.880179822,0.926273525,0.908925235,0.924333453,0.91883719,0.919666052,0.888491869
VoidParameterServer.init,0.831548222,0.840263724,0.837471187,0.856204215,0.838697433,0.843284547,0.838677049,0.837251067,0.841700673,0.83558619,0.821420789
AtomContainer.indexOf,0.99204186,0.998111904,0.998111904,0.998135461,0.971704662,0.971704662,0.971704662,0.998135448,0.971265376,0.998111904,0.998091757
MaterializeKNNAndRKNNPreprocessor.materializeKNNAndRKNNs,0.915763861,0.818300784,0.882276058,0.922832108,0.916621625,0.919021964,0.919554114,0.914633155,0.913295746,0.921813011,0.928988695
SegmentSlic.initalize,0.823669347,0.7930426,0.829340577,0.840511737,0.840679705,0.863280654,0.85231328,0.829773605,0.867387414,0.856733799,0.859597206
Dict.toBeanIgnoreCase,0.900398002,0.968980551,0.968980551,0.968820401,0.968980551,0.968980551,0.999883294,0.91903168,0.941669583,0.941669583,0.941175342
JavacState.getJavaSuffixRule,0.818043952,0.91173768,0.912324905,0.891976893,0.91173768,0.91173768,0.91199249,0.91199249,0.91199249,0.91173768,0.91199249
HttpRequest.appendPart,0.924575384,0.921999812,0.988083422,0.981008314,0.991075516,0.99187994,0.990652561,0.991319656,0.991464674,0.99050498,0.991432786
ZooKeeperHaServices.close,0.821526292,0.837748766,0.820756316,0.930926875,0.832023323,0.832023323,0.820756316,0.820653915,0.837748766,0.837748766,0.838915408
ScriptBytecodeAdapter.setPropertyOnSuper,0.969049656,0.970982313,0.974163294,0.974214917,0.974359393,0.917650759,0.974265158,0.974359393,0.974251151,0.917592227,0.974285603
Planar.getBand,0.964287391,0.950751841,0.951134622,0.975063768,0.963199556,0.963199556,0.97311753,0.963199556,0.956989884,0.973278224,0.963199556
ClassWriter.writeMemberAttrs,0.896788525,0.915802717,0.880198419,0.842182172,0.962749898,0.837756991,0.93062973,0.928542972,0.932474434,0.938542306,0.852125287
JournalNode.getJournalDir,0.836495288,0.818570852,0.930354238,0.923043938,0.914402246,0.9061625,0.901357949,0.932293236,0.9061625,0.940118849,0.906017065
ObjectIdentifier.pack7Oid,0.874534182,0.829249978,0.770762444,0.806553187,0.8244645,0.790064037,0.743865609,0.79849565,0.860133529,0.774841845,0.85207808
CmsListManager.resetContentLocale,0.79744935,0.76369828,0.882378221,0.830707336,0.83648479,0.880183697,0.868689477,0.837690115,0.870290935,0.830014586,0.855953515
JsonObject.getBoolean,0.966779187,0.999874234,0.999884129,0.999891575,0.999874234,1.000000119,0.99988848,0.999874234,0.999874234,1.000000119,0.999873996
HttpSessionsSite.removeHttpSession,0.745084064,0.853306413,0.888885736,0.781521511,0.773219883,0.823575318,0.824557602,0.823575318,0.696495473,0.823575318,0.803584516
DArray.squeeze,0.826213038,0.915672302,0.84218049,0.857708072,0.926058352,0.929950237,0.92391026,0.923557758,0.92528832,0.925646365,0.930428565
GroovyScriptEngine.main,0.953143591,0.90488553,0.977401555,0.908827439,0.953225315,0.972288072,0.880001545,0.859195352,0.881838381,0.855078518,0.958528876
IsotopeFactory.getMajorIsotopeMass,0.920120122,0.963217139,0.963231385,0.946957304,0.962766767,0.962665975,0.962590992,0.952218175,0.962501109,0.962665975,0.962665975
StructureDS.setOriginalVariable,0.888450495,0.897481501,0.902655303,0.904442638,0.916684151,0.920874178,0.909737527,0.910239041,0.92016238,0.92266649,0.92266649
JSONUtil.parseFromResourceBundle,0.971105354,0.996495903,0.97789228,0.977727369,0.97789228,0.977869511,0.97789228,0.977869511,0.97789228,0.97791034,0.972127199
StereoTool.allCoplanar,0.941331471,0.93917805,0.922784626,0.929068632,0.93890202,0.929448247,0.924138844,0.929448247,0.930096984,0.928735375,0.925235271
NettyMessage.allocateBuffer,0.795502098,0.818394244,0.817621171,0.799721188,0.868845165,0.881161392,0.818394244,0.906273603,0.887885511,0.887080371,0.882060647
APolDescriptor.calculate,0.896085009,0.971762061,0.96804893,0.976945589,0.97157371,0.968560457,0.967238009,0.970423818,0.970990837,0.975420058,0.965444207
SAX2RTFDTM.startDocument,0.752158298,0.812540889,0.713221908,0.858246034,0.735136628,0.861992121,0.86440289,0.842262149,0.85614574,0.863580585,0.864250481
CompositeRecordReader.close,0.844333314,0.994889736,0.877182603,0.872570517,0.969826281,0.944147944,0.944554329,0.995054781,0.994889736,0.956268013,0.995054781
NearCacheConfig.setEvictionPolicy,0.909129941,0.914701104,0.930553377,0.920025271,0.915819466,0.916051507,0.906136036,0.906136036,0.916051507,0.916051507,0.906136036
ArrayUtil.join,0.808731019,0.911028683,0.897636831,0.830200072,0.911028683,0.912331522,0.911302686,0.890752077,0.910519183,0.912331522,0.912171006
OutputTabPanel.checkDependencies,0.773179382,0.901065946,0.901065946,0.982244127,0.96987319,0.901326001,0.901065946,0.901326001,0.901065946,0.901326001,0.901326001
CmsCodeMirror.onChange,0.789237269,0.808029294,0.823988199,0.837908218,0.809634387,0.793594122,0.823988199,0.823988199,0.823988199,0.823988199,0.823988199
CmsMacroResolverDialog.getLocalizedBundle,0.802445191,0.907739758,0.863258362,0.837670948,0.859643519,0.989795864,0.875984907,0.877623856,0.867199779,0.867604911,0.856072009
NativeIDN.encode,0.867017294,0.961390972,0.952488482,0.949813638,0.960383356,0.958121002,0.960512996,0.944368124,0.96014142,0.958121002,0.96295625
AbstractYarnClusterDescriptor.retrieve,0.839397149,0.906465828,0.897250831,0.915211153,0.887272418,0.906131208,0.896540523,0.902126491,0.937907279,0.891615927,0.7512483
SortedMapWritable.readFields,0.888096696,0.915655732,0.91549027,0.88904507,0.904577017,0.922269106,0.922269046,0.952650368,0.918291986,0.922269106,0.921326041
StylesheetHandler.getStylesheetRoot,0.751542921,0.867861152,0.894199967,0.830579899,0.842029572,0.868315578,0.842029572,0.853534102,0.853892982,0.853534102,0.842508018
HttpHeader.hasContentType,0.934760782,0.897423685,0.886514306,0.896897757,0.87714076,0.898124933,0.89740783,0.898786664,0.862500072,0.907822371,0.907822371
TrifocalTransfer.transfer_1_to_2,0.6435832,0.956247687,0.983425617,0.964025731,0.955119967,0.955119967,0.95458287,0.95458287,0.954595566,0.983425617,0.955119967
RectangleArranger.logSizes,0.915298159,0.837997198,0.915641129,0.894195284,0.913622558,0.885790884,0.813313663,0.820653379,0.829826474,0.860825658,0.884443402
BeanUtil.getBeanDesc,0.919255805,0.918675721,0.998157918,0.989102186,0.998157918,1,0.998018205,0.999917805,1,0.998157918,1
ClosureSignatureHint.findClassNode,0.93647971,0.926115751,0.956790566,0.95002321,0.960004568,0.94986546,0.964399099,0.954303503,0.944100022,0.961706638,0.957403481
Bits.xorSet,0.917381429,0.983442068,0.983442068,0.982751503,0.983442068,0.983442068,0.983026564,0.983003676,0.983069539,0.984286487,0.985112131
FutureUtils.getFailedFuture,0.945527665,0.945416212,0.945129514,0.945933796,0.945129514,0.945144236,0.945144236,0.945144236,0.945129514,0.945129514,0.945429504
CASH.runDerivator,0.683217646,0.832625747,0.755741835,0.804876755,0.687026262,0.736290634,0.824553072,0.818853259,0.809319437,0.813655496,0.829924762
DirectExecutionControl.invoke,0.814295086,0.867325306,0.91720444,0.913368268,0.917118073,0.91659081,0.867281795,0.91659081,0.915513217,0.91659081,0.91659081
RaftNodeImpl.applyLogEntry,0.804849913,0.831596911,0.84967494,0.8481923,0.853046894,0.866178751,0.844242096,0.857032478,0.863154531,0.8726331,0.843630612
SegmentsStylingPolicy.deselectSegment,0.832741155,0.965985239,0.965985239,0.931052351,0.965985239,0.926380098,0.965985239,0.966279387,0.926662207,0.965985239,0.966279387
Assert.isAssignable,0.923392938,0.944588244,0.978303194,0.996659684,0.926015913,0.926015913,0.977883399,0.926097989,0.926015913,0.926015913,0.926015913
NCdumpW.print,0.902467288,0.875338078,0.922041059,0.868300986,0.843012094,0.790809155,0.861311197,0.850212872,0.855185568,0.816643298,0.801333964
MnistLabelFile.readLabels,0.95407335,0.95385319,0.95385319,0.954069062,0.95385319,0.953700602,0.95385319,0.953700602,0.95385319,0.953700602,0.953700602
ComparatorChain.compare,0.791541842,0.889495194,0.900616467,0.912238797,0.903338552,0.903518677,0.903518677,0.887891889,0.888796806,0.876251936,0.889705181
CmsXmlPageFactory.createDocument,0.755499745,0.802224278,0.96879369,0.948008353,0.965196788,0.970156431,0.970633924,0.948984623,0.961207628,0.845913112,0.956363499
CmsXmlEntityResolver.initialize,0.806051122,0.889294922,0.836938977,0.857965974,0.882806718,0.826036692,0.859611094,0.881675065,0.884406567,0.78967315,0.866092384
SocketMessage.sendMessage,0.873961395,0.907870531,0.923587739,0.944725397,0.921457529,0.923196614,0.9231565,0.9231565,0.920746446,0.938437998,0.918290138
EnsureUniqueAssociation.process,0.890457318,0.890833974,0.876705348,0.885399255,0.898098886,0.906740308,0.885047197,0.86714685,0.898265839,0.867935896,0.874522924
AllClassesFrameWriter.addAllClasses,0.839838051,0.783020973,0.828454971,0.819864064,0.87023294,0.881636262,0.88133204,0.898221791,0.878405452,0.879354358,0.906959474
SortedMapWritable.write,0.844810606,0.861703217,0.863584995,0.860603973,0.894018829,0.895841539,0.884900451,0.884900451,0.884900451,0.884900451,0.890509248
ApproximationLine.readExternal,0.999904274,0.999908805,0.999913752,0.999925572,0.999861062,0.999888539,0.99990344,0.999888539,0.999861062,0.999888539,0.999888539
ExampleStereoTwoViewsOneCamera.estimateCameraMotion,0.885440878,0.919255257,0.931905627,0.910611969,0.915137529,0.910675764,0.91095084,0.909277618,0.902495682,0.904702306,0.899993896
Partition.setAsPermutation,0.916522013,0.963312626,0.963312626,0.964405679,0.963312626,0.90768677,0.908928692,0.925321102,0.928248882,0.939400196,0.907722294
IOUtil.touch,0.797758066,0.891672313,0.781229675,0.86050054,0.858636558,0.858816624,0.86505115,0.93163228,0.910900533,0.865326107,0.865111589
ReactionEngine.initiateParameterMap2,0.73959258,0.900692821,0.899806499,0.892016088,0.913139701,0.91790086,0.899650812,0.912708282,0.8616907,0.892129898,0.91135937
DataTypeUtil.setDTypeForContext,0.930601329,0.927230954,0.922181189,0.902129269,0.928576231,0.935680687,0.928576231,0.929205894,0.929205894,0.90214926,0.923481107
DefaultGroovyMethods.asType,0.810404441,0.865808427,0.902436793,0.912479153,0.900338709,0.925619841,0.91674608,0.912161291,0.926553428,0.902837336,0.91208905
